index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,T
4795,790,0.393132184,29.44,18.33,19.302,14.727,11,13.845,1.575,22.1972131
4796,790,0.393132184,29.44,18.33,19.302,14.727,11,18.46,1.575,22.15826078
4797,790,0.393132184,29.44,18.33,19.302,14.727,11,23.075,1.575,22.33107959
4798,790,0.393132184,29.44,18.33,19.302,14.727,11,24.875,1.575,21.86469557
4799,790,0.393132184,29.44,18.33,19.302,14.727,11,6.9225,3.425,21.99112715
4800,790,0.393132184,29.44,18.33,19.302,14.727,11,11.5375,3.425,22.0513555
4801,790,0.393132184,29.44,18.33,19.302,14.727,11,16.1525,3.425,21.95781619
4802,790,0.393132184,29.44,18.33,19.302,14.727,11,20.7675,3.425,22.18422292
4803,791,0.393132184,29.44,18.33,19.302,12.504,11,2.825,1.575,21.88127908
4804,791,0.393132184,29.44,18.33,19.302,12.504,11,4.615,1.575,22.1580392
4805,791,0.393132184,29.44,18.33,19.302,12.504,11,9.23,1.575,22.20177167
4806,791,0.393132184,29.44,18.33,19.302,12.504,11,13.845,1.575,22.12646562
4807,791,0.393132184,29.44,18.33,19.302,12.504,11,18.46,1.575,22.09475771
4808,791,0.393132184,29.44,18.33,19.302,12.504,11,23.075,1.575,22.28687759
4809,791,0.393132184,29.44,18.33,19.302,12.504,11,24.875,1.575,21.80247726
4810,791,0.393132184,29.44,18.33,19.302,12.504,11,6.9225,3.425,21.92068717
4811,791,0.393132184,29.44,18.33,19.302,12.504,11,11.5375,3.425,21.99243542
4812,791,0.393132184,29.44,18.33,19.302,12.504,11,16.1525,3.425,21.91144922
4813,791,0.393132184,29.44,18.33,19.302,12.504,11,20.7675,3.425,22.07879148
4814,792,0.393132184,29.44,18.33,19.302,11.671,11,2.825,1.575,21.86139097
4815,792,0.393132184,29.44,18.33,19.302,11.671,11,4.615,1.575,22.12796045
4816,792,0.393132184,29.44,18.33,19.302,11.671,11,9.23,1.575,22.17531236
4817,792,0.393132184,29.44,18.33,19.302,11.671,11,13.845,1.575,22.09019701
4818,792,0.393132184,29.44,18.33,19.302,11.671,11,18.46,1.575,22.07514066
4819,792,0.393132184,29.44,18.33,19.302,11.671,11,23.075,1.575,22.26753294
4820,792,0.393132184,29.44,18.33,19.302,11.671,11,24.875,1.575,21.78294567
4821,792,0.393132184,29.44,18.33,19.302,11.671,11,6.9225,3.425,21.88254327
4822,792,0.393132184,29.44,18.33,19.302,11.671,11,11.5375,3.425,21.96895663
4823,792,0.393132184,29.44,18.33,19.302,11.671,11,16.1525,3.425,21.86243528
4824,792,0.393132184,29.44,18.33,19.302,11.671,11,20.7675,3.425,22.02995984
4825,793,0.393132184,35,14.17,14.587,17.497,11,2.825,1.575,19.31614746
4826,793,0.393132184,35,14.17,14.587,17.497,11,4.615,1.575,19.50251755
4827,793,0.393132184,35,14.17,14.587,17.497,11,9.23,1.575,19.20508356
4828,793,0.393132184,35,14.17,14.587,17.497,11,13.845,1.575,19.15484091
4829,793,0.393132184,35,14.17,14.587,17.497,11,18.46,1.575,19.25448575
4830,793,0.393132184,35,14.17,14.587,17.497,11,23.075,1.575,19.33106794
4831,793,0.393132184,35,14.17,14.587,17.497,11,24.875,1.575,19.15005231
4832,793,0.393132184,35,14.17,14.587,17.497,11,6.9225,3.425,19.01873249
4833,793,0.393132184,35,14.17,14.587,17.497,11,11.5375,3.425,19.12602778
4834,793,0.393132184,35,14.17,14.587,17.497,11,16.1525,3.425,19.01880143
4835,793,0.393132184,35,14.17,14.587,17.497,11,20.7675,3.425,19.09007878
4836,794,0.393132184,35,14.17,14.587,15.274,11,2.825,1.575,19.27465984
4837,794,0.393132184,35,14.17,14.587,15.274,11,4.615,1.575,19.37789477
4838,794,0.393132184,35,14.17,14.587,15.274,11,9.23,1.575,19.07430689
4839,794,0.393132184,35,14.17,14.587,15.274,11,13.845,1.575,19.11881024
4840,794,0.393132184,35,14.17,14.587,15.274,11,18.46,1.575,19.18533107
4841,794,0.393132184,35,14.17,14.587,15.274,11,23.075,1.575,19.24827004
4842,794,0.393132184,35,14.17,14.587,15.274,11,24.875,1.575,19.14079481
4843,794,0.393132184,35,14.17,14.587,15.274,11,6.9225,3.425,19.01437559
4844,794,0.393132184,35,14.17,14.587,15.274,11,11.5375,3.425,19.10158334
4845,794,0.393132184,35,14.17,14.587,15.274,11,16.1525,3.425,18.97333879
4846,794,0.393132184,35,14.17,14.587,15.274,11,20.7675,3.425,19.01255953
4847,795,0.393132184,35,14.17,14.587,14.441,11,2.825,1.575,19.25535754
4848,795,0.393132184,35,14.17,14.587,14.441,11,4.615,1.575,19.32744932
4849,795,0.393132184,35,14.17,14.587,14.441,11,9.23,1.575,19.05631307
4850,795,0.393132184,35,14.17,14.587,14.441,11,13.845,1.575,19.11439227
4851,795,0.393132184,35,14.17,14.587,14.441,11,18.46,1.575,19.17635499
4852,795,0.393132184,35,14.17,14.587,14.441,11,23.075,1.575,19.14266573
4853,795,0.393132184,35,14.17,14.587,14.441,11,24.875,1.575,19.1098119
4854,795,0.393132184,35,14.17,14.587,14.441,11,6.9225,3.425,18.99370405
4855,795,0.393132184,35,14.17,14.587,14.441,11,11.5375,3.425,19.07097333
4856,795,0.393132184,35,14.17,14.587,14.441,11,16.1525,3.425,18.95236462
4857,795,0.393132184,35,14.17,14.587,14.441,11,20.7675,3.425,18.94846372
4858,796,0.393132184,35,14.17,15.142,17.497,11,2.825,1.575,19.70345366
4859,796,0.393132184,35,14.17,15.142,17.497,11,4.615,1.575,19.69918251
4860,796,0.393132184,35,14.17,15.142,17.497,11,9.23,1.575,19.57070231
4861,796,0.393132184,35,14.17,15.142,17.497,11,13.845,1.575,19.52480249
4862,796,0.393132184,35,14.17,15.142,17.497,11,18.46,1.575,19.61635436
4863,796,0.393132184,35,14.17,15.142,17.497,11,23.075,1.575,19.62879848
4864,796,0.393132184,35,14.17,15.142,17.497,11,24.875,1.575,19.55562127
4865,796,0.393132184,35,14.17,15.142,17.497,11,6.9225,3.425,19.40944765
4866,796,0.393132184,35,14.17,15.142,17.497,11,11.5375,3.425,19.53213593
4867,796,0.393132184,35,14.17,15.142,17.497,11,16.1525,3.425,19.41051419
4868,796,0.393132184,35,14.17,15.142,17.497,11,20.7675,3.425,19.45193075
4869,797,0.393132184,35,14.17,15.142,15.274,11,2.825,1.575,19.66898803
4870,797,0.393132184,35,14.17,15.142,15.274,11,4.615,1.575,19.66148987
4871,797,0.393132184,35,14.17,15.142,15.274,11,9.23,1.575,19.47893025
4872,797,0.393132184,35,14.17,15.142,15.274,11,13.845,1.575,19.49699118
4873,797,0.393132184,35,14.17,15.142,15.274,11,18.46,1.575,19.57486958
4874,797,0.393132184,35,14.17,15.142,15.274,11,23.075,1.575,19.61977605
4875,797,0.393132184,35,14.17,15.142,15.274,11,24.875,1.575,19.48473091
4876,797,0.393132184,35,14.17,15.142,15.274,11,6.9225,3.425,19.37778144
4877,797,0.393132184,35,14.17,15.142,15.274,11,11.5375,3.425,19.49642114
4878,797,0.393132184,35,14.17,15.142,15.274,11,16.1525,3.425,19.36623706
4879,797,0.393132184,35,14.17,15.142,15.274,11,20.7675,3.425,19.3819361
4880,798,0.393132184,35,14.17,15.142,14.441,11,2.825,1.575,19.653066
4881,798,0.393132184,35,14.17,15.142,14.441,11,4.615,1.575,19.65070498
4882,798,0.393132184,35,14.17,15.142,14.441,11,9.23,1.575,19.45768604
4883,798,0.393132184,35,14.17,15.142,14.441,11,13.845,1.575,19.48005308
4884,798,0.393132184,35,14.17,15.142,14.441,11,18.46,1.575,19.55695507
4885,798,0.393132184,35,14.17,15.142,14.441,11,23.075,1.575,19.61826006
4886,798,0.393132184,35,14.17,15.142,14.441,11,24.875,1.575,19.46453266
4887,798,0.393132184,35,14.17,15.142,14.441,11,6.9225,3.425,19.36589502
4888,798,0.393132184,35,14.17,15.142,14.441,11,11.5375,3.425,19.48369354
4889,798,0.393132184,35,14.17,15.142,14.441,11,16.1525,3.425,19.34536123
4890,798,0.393132184,35,14.17,15.142,14.441,11,20.7675,3.425,19.36827387
4891,799,0.393132184,35,15.56,15.977,17.497,11,2.825,1.575,20.41913517
4892,799,0.393132184,35,15.56,15.977,17.497,11,4.615,1.575,20.60289623
4893,799,0.393132184,35,15.56,15.977,17.497,11,9.23,1.575,20.40243923
4894,799,0.393132184,35,15.56,15.977,17.497,11,13.845,1.575,20.27305981
4895,799,0.393132184,35,15.56,15.977,17.497,11,18.46,1.575,20.39187571
4896,799,0.393132184,35,15.56,15.977,17.497,11,23.075,1.575,20.35400058
4897,799,0.393132184,35,15.56,15.977,17.497,11,24.875,1.575,20.25110066
4898,799,0.393132184,35,15.56,15.977,17.497,11,6.9225,3.425,20.14676135
4899,799,0.393132184,35,15.56,15.977,17.497,11,11.5375,3.425,20.27165521
4900,799,0.393132184,35,15.56,15.977,17.497,11,16.1525,3.425,20.14399903
4901,799,0.393132184,35,15.56,15.977,17.497,11,20.7675,3.425,20.17420325
4902,800,0.393132184,35,15.56,15.977,15.274,11,2.825,1.575,20.40130951
4903,800,0.393132184,35,15.56,15.977,15.274,11,4.615,1.575,20.60255118
4904,800,0.393132184,35,15.56,15.977,15.274,11,9.23,1.575,20.32989277
4905,800,0.393132184,35,15.56,15.977,15.274,11,13.845,1.575,20.23392216
4906,800,0.393132184,35,15.56,15.977,15.274,11,18.46,1.575,20.34280977
4907,800,0.393132184,35,15.56,15.977,15.274,11,23.075,1.575,20.3510124
4908,800,0.393132184,35,15.56,15.977,15.274,11,24.875,1.575,20.20179147
4909,800,0.393132184,35,15.56,15.977,15.274,11,6.9225,3.425,20.1226571
4910,800,0.393132184,35,15.56,15.977,15.274,11,11.5375,3.425,20.23169658
4911,800,0.393132184,35,15.56,15.977,15.274,11,16.1525,3.425,20.09403781
4912,800,0.393132184,35,15.56,15.977,15.274,11,20.7675,3.425,20.10816632
4913,801,0.393132184,35,15.56,15.977,14.441,11,2.825,1.575,20.36445942
4914,801,0.393132184,35,15.56,15.977,14.441,11,4.615,1.575,20.42367326
4915,801,0.393132184,35,15.56,15.977,14.441,11,9.23,1.575,20.2982193
4916,801,0.393132184,35,15.56,15.977,14.441,11,13.845,1.575,20.23543919
4917,801,0.393132184,35,15.56,15.977,14.441,11,18.46,1.575,20.33373803
4918,801,0.393132184,35,15.56,15.977,14.441,11,23.075,1.575,20.33954769
4919,801,0.393132184,35,15.56,15.977,14.441,11,24.875,1.575,20.17355884
4920,801,0.393132184,35,15.56,15.977,14.441,11,6.9225,3.425,20.12782893
4921,801,0.393132184,35,15.56,15.977,14.441,11,11.5375,3.425,20.22822098
4922,801,0.393132184,35,15.56,15.977,14.441,11,16.1525,3.425,20.08222224
4923,801,0.393132184,35,15.56,15.977,14.441,11,20.7675,3.425,20.10868207
4924,802,0.393132184,35,15.56,16.532,17.497,11,2.825,1.575,20.80643194
4925,802,0.393132184,35,15.56,16.532,17.497,11,4.615,1.575,20.9453992
4926,802,0.393132184,35,15.56,16.532,17.497,11,9.23,1.575,20.75911349
4927,802,0.393132184,35,15.56,16.532,17.497,11,13.845,1.575,20.66421432
4928,802,0.393132184,35,15.56,16.532,17.497,11,18.46,1.575,20.78968844
4929,802,0.393132184,35,15.56,16.532,17.497,11,23.075,1.575,20.78275171
4930,802,0.393132184,35,15.56,16.532,17.497,11,24.875,1.575,20.62576806
4931,802,0.393132184,35,15.56,16.532,17.497,11,6.9225,3.425,20.52287891
4932,802,0.393132184,35,15.56,16.532,17.497,11,11.5375,3.425,20.66369976
4933,802,0.393132184,35,15.56,16.532,17.497,11,16.1525,3.425,20.54341357
4934,802,0.393132184,35,15.56,16.532,17.497,11,20.7675,3.425,20.56413821
4935,803,0.393132184,35,15.56,16.532,15.274,11,2.825,1.575,20.76196836
4936,803,0.393132184,35,15.56,16.532,15.274,11,4.615,1.575,20.75811455
4937,803,0.393132184,35,15.56,16.532,15.274,11,9.23,1.575,20.73046111
4938,803,0.393132184,35,15.56,16.532,15.274,11,13.845,1.575,20.62417726
4939,803,0.393132184,35,15.56,16.532,15.274,11,18.46,1.575,20.72330058
4940,803,0.393132184,35,15.56,16.532,15.274,11,23.075,1.575,20.88740589
4941,803,0.393132184,35,15.56,16.532,15.274,11,24.875,1.575,20.56562092
4942,803,0.393132184,35,15.56,16.532,15.274,11,6.9225,3.425,20.51515936
4943,803,0.393132184,35,15.56,16.532,15.274,11,11.5375,3.425,20.62798244
4944,803,0.393132184,35,15.56,16.532,15.274,11,16.1525,3.425,20.47143424
4945,803,0.393132184,35,15.56,16.532,15.274,11,20.7675,3.425,20.59862081
4946,804,0.393132184,35,15.56,16.532,14.441,11,2.825,1.575,20.74140745
4947,804,0.393132184,35,15.56,16.532,14.441,11,4.615,1.575,20.73568978
4948,804,0.393132184,35,15.56,16.532,14.441,11,9.23,1.575,20.6915688
4949,804,0.393132184,35,15.56,16.532,14.441,11,13.845,1.575,20.61230713
4950,804,0.393132184,35,15.56,16.532,14.441,11,18.46,1.575,20.67283373
4951,804,0.393132184,35,15.56,16.532,14.441,11,23.075,1.575,20.89778994
4952,804,0.393132184,35,15.56,16.532,14.441,11,24.875,1.575,20.55211035
4953,804,0.393132184,35,15.56,16.532,14.441,11,6.9225,3.425,20.4811173
4954,804,0.393132184,35,15.56,16.532,14.441,11,11.5375,3.425,20.59989103
4955,804,0.393132184,35,15.56,16.532,14.441,11,16.1525,3.425,20.42958218
4956,804,0.393132184,35,15.56,16.532,14.441,11,20.7675,3.425,20.64174167
4957,805,0.393132184,35,18.33,18.747,17.497,11,2.825,1.575,22.60325904
4958,805,0.393132184,35,18.33,18.747,17.497,11,4.615,1.575,22.83769366
4959,805,0.393132184,35,18.33,18.747,17.497,11,9.23,1.575,22.63858812
4960,805,0.393132184,35,18.33,18.747,17.497,11,13.845,1.575,22.54864909
4961,805,0.393132184,35,18.33,18.747,17.497,11,18.46,1.575,22.69258193
4962,805,0.393132184,35,18.33,18.747,17.497,11,23.075,1.575,22.89742054
4963,805,0.393132184,35,18.33,18.747,17.497,11,24.875,1.575,22.38656665
4964,805,0.393132184,35,18.33,18.747,17.497,11,6.9225,3.425,22.55369018
4965,805,0.393132184,35,18.33,18.747,17.497,11,11.5375,3.425,22.524141
4966,805,0.393132184,35,18.33,18.747,17.497,11,16.1525,3.425,22.3958665
4967,805,0.393132184,35,18.33,18.747,17.497,11,20.7675,3.425,22.61074657
4968,806,0.393132184,35,18.33,18.747,15.274,11,2.825,1.575,22.54218808
4969,806,0.393132184,35,18.33,18.747,15.274,11,4.615,1.575,22.80604363
4970,806,0.393132184,35,18.33,18.747,15.274,11,9.23,1.575,22.55921717
4971,806,0.393132184,35,18.33,18.747,15.274,11,13.845,1.575,22.50824086
4972,806,0.393132184,35,18.33,18.747,15.274,11,18.46,1.575,22.5819193
4973,806,0.393132184,35,18.33,18.747,15.274,11,23.075,1.575,22.86791359
4974,806,0.393132184,35,18.33,18.747,15.274,11,24.875,1.575,22.33499392
4975,806,0.393132184,35,18.33,18.747,15.274,11,6.9225,3.425,22.48266477
4976,806,0.393132184,35,18.33,18.747,15.274,11,11.5375,3.425,22.49461401
4977,806,0.393132184,35,18.33,18.747,15.274,11,16.1525,3.425,22.36302776
4978,806,0.393132184,35,18.33,18.747,15.274,11,20.7675,3.425,22.56306964
4979,807,0.393132184,35,18.33,18.747,14.441,11,2.825,1.575,22.50895054
4980,807,0.393132184,35,18.33,18.747,14.441,11,4.615,1.575,22.75912332
4981,807,0.393132184,35,18.33,18.747,14.441,11,9.23,1.575,22.54974288
4982,807,0.393132184,35,18.33,18.747,14.441,11,13.845,1.575,22.51595965
4983,807,0.393132184,35,18.33,18.747,14.441,11,18.46,1.575,22.56362954
4984,807,0.393132184,35,18.33,18.747,14.441,11,23.075,1.575,22.83600766
4985,807,0.393132184,35,18.33,18.747,14.441,11,24.875,1.575,22.31836339
4986,807,0.393132184,35,18.33,18.747,14.441,11,6.9225,3.425,22.40456716
4987,807,0.393132184,35,18.33,18.747,14.441,11,11.5375,3.425,22.48315046
4988,807,0.393132184,35,18.33,18.747,14.441,11,16.1525,3.425,22.35013889
4989,807,0.393132184,35,18.33,18.747,14.441,11,20.7675,3.425,22.54499532
4990,808,0.393132184,35,18.33,19.302,17.497,11,2.825,1.575,22.94097205
4991,808,0.393132184,35,18.33,19.302,17.497,11,4.615,1.575,23.19346922
4992,808,0.393132184,35,18.33,19.302,17.497,11,9.23,1.575,22.99852611
4993,808,0.393132184,35,18.33,19.302,17.497,11,13.845,1.575,22.935908
4994,808,0.393132184,35,18.33,19.302,17.497,11,18.46,1.575,22.92251937
4995,808,0.393132184,35,18.33,19.302,17.497,11,23.075,1.575,23.28463124
4996,808,0.393132184,35,18.33,19.302,17.497,11,24.875,1.575,22.770268
4997,808,0.393132184,35,18.33,19.302,17.497,11,6.9225,3.425,22.87596165
4998,808,0.393132184,35,18.33,19.302,17.497,11,11.5375,3.425,22.92644612
4999,808,0.393132184,35,18.33,19.302,17.497,11,16.1525,3.425,22.82651469
5000,808,0.393132184,35,18.33,19.302,17.497,11,20.7675,3.425,23.10577898
5001,809,0.393132184,35,18.33,19.302,15.274,11,2.825,1.575,22.88166762
5002,809,0.393132184,35,18.33,19.302,15.274,11,4.615,1.575,23.07141471
5003,809,0.393132184,35,18.33,19.302,15.274,11,9.23,1.575,22.9504298
5004,809,0.393132184,35,18.33,19.302,15.274,11,13.845,1.575,22.93712844
5005,809,0.393132184,35,18.33,19.302,15.274,11,18.46,1.575,22.85111374
5006,809,0.393132184,35,18.33,19.302,15.274,11,23.075,1.575,23.23729587
5007,809,0.393132184,35,18.33,19.302,15.274,11,24.875,1.575,22.71185719
5008,809,0.393132184,35,18.33,19.302,15.274,11,6.9225,3.425,22.81219391
5009,809,0.393132184,35,18.33,19.302,15.274,11,11.5375,3.425,22.89528599
5010,809,0.393132184,35,18.33,19.302,15.274,11,16.1525,3.425,22.74961523
5011,809,0.393132184,35,18.33,19.302,15.274,11,20.7675,3.425,23.03161682
5012,810,0.393132184,35,18.33,19.302,14.441,11,2.825,1.575,22.86082429
5013,810,0.393132184,35,18.33,19.302,14.441,11,4.615,1.575,23.01387695
5014,810,0.393132184,35,18.33,19.302,14.441,11,9.23,1.575,22.93133309
5015,810,0.393132184,35,18.33,19.302,14.441,11,13.845,1.575,22.93416513
5016,810,0.393132184,35,18.33,19.302,14.441,11,18.46,1.575,22.86113746
5017,810,0.393132184,35,18.33,19.302,14.441,11,23.075,1.575,23.21369791
5018,810,0.393132184,35,18.33,19.302,14.441,11,24.875,1.575,22.69068367
5019,810,0.393132184,35,18.33,19.302,14.441,11,6.9225,3.425,22.7715139
5020,810,0.393132184,35,18.33,19.302,14.441,11,11.5375,3.425,22.88038004
5021,810,0.393132184,35,18.33,19.302,14.441,11,16.1525,3.425,22.72957793
5022,810,0.393132184,35,18.33,19.302,14.441,11,20.7675,3.425,23.00300363
5023,811,0.439383029,23.89,14.17,14.587,13.337,11,2.825,1.575,17.46124897
5024,811,0.439383029,23.89,14.17,14.587,13.337,11,4.615,1.575,17.7299618
5025,811,0.439383029,23.89,14.17,14.587,13.337,11,9.23,1.575,18.13423832
5026,811,0.439383029,23.89,14.17,14.587,13.337,11,13.845,1.575,17.85836976
5027,811,0.439383029,23.89,14.17,14.587,13.337,11,18.46,1.575,17.95027108
5028,811,0.439383029,23.89,14.17,14.587,13.337,11,23.075,1.575,17.89988312
5029,811,0.439383029,23.89,14.17,14.587,13.337,11,24.875,1.575,17.44996958
5030,811,0.439383029,23.89,14.17,14.587,13.337,11,6.9225,3.425,17.50948498
5031,811,0.439383029,23.89,14.17,14.587,13.337,11,11.5375,3.425,17.75102972
5032,811,0.439383029,23.89,14.17,14.587,13.337,11,16.1525,3.425,17.61929225
5033,811,0.439383029,23.89,14.17,14.587,13.337,11,20.7675,3.425,17.91694683
5034,812,0.439383029,23.89,14.17,14.587,11.114,11,2.825,1.575,17.41612225
5035,812,0.439383029,23.89,14.17,14.587,11.114,11,4.615,1.575,17.71208055
5036,812,0.439383029,23.89,14.17,14.587,11.114,11,9.23,1.575,18.06518417
5037,812,0.439383029,23.89,14.17,14.587,11.114,11,13.845,1.575,17.77201912
5038,812,0.439383029,23.89,14.17,14.587,11.114,11,18.46,1.575,17.82851105
5039,812,0.439383029,23.89,14.17,14.587,11.114,11,23.075,1.575,17.86379109
5040,812,0.439383029,23.89,14.17,14.587,11.114,11,24.875,1.575,17.38353643
5041,812,0.439383029,23.89,14.17,14.587,11.114,11,6.9225,3.425,17.3729244
5042,812,0.439383029,23.89,14.17,14.587,11.114,11,11.5375,3.425,17.6091812
5043,812,0.439383029,23.89,14.17,14.587,11.114,11,16.1525,3.425,17.47333389
5044,812,0.439383029,23.89,14.17,14.587,11.114,11,20.7675,3.425,17.78060132
5045,813,0.439383029,23.89,14.17,14.587,10.281,11,2.825,1.575,17.39991863
5046,813,0.439383029,23.89,14.17,14.587,10.281,11,4.615,1.575,17.70712053
5047,813,0.439383029,23.89,14.17,14.587,10.281,11,9.23,1.575,18.03087505
5048,813,0.439383029,23.89,14.17,14.587,10.281,11,13.845,1.575,17.75877522
5049,813,0.439383029,23.89,14.17,14.587,10.281,11,18.46,1.575,17.80979775
5050,813,0.439383029,23.89,14.17,14.587,10.281,11,23.075,1.575,17.84404949
5051,813,0.439383029,23.89,14.17,14.587,10.281,11,24.875,1.575,17.35704503
5052,813,0.439383029,23.89,14.17,14.587,10.281,11,6.9225,3.425,17.3482277
5053,813,0.439383029,23.89,14.17,14.587,10.281,11,11.5375,3.425,17.55987213
5054,813,0.439383029,23.89,14.17,14.587,10.281,11,16.1525,3.425,17.45287908
5055,813,0.439383029,23.89,14.17,14.587,10.281,11,20.7675,3.425,17.71412184
5056,814,0.439383029,23.89,14.17,15.142,13.337,11,2.825,1.575,17.84912678
5057,814,0.439383029,23.89,14.17,15.142,13.337,11,4.615,1.575,18.07616205
5058,814,0.439383029,23.89,14.17,15.142,13.337,11,9.23,1.575,18.48075472
5059,814,0.439383029,23.89,14.17,15.142,13.337,11,13.845,1.575,18.19725774
5060,814,0.439383029,23.89,14.17,15.142,13.337,11,18.46,1.575,18.27675812
5061,814,0.439383029,23.89,14.17,15.142,13.337,11,23.075,1.575,18.27452353
5062,814,0.439383029,23.89,14.17,15.142,13.337,11,24.875,1.575,17.81386391
5063,814,0.439383029,23.89,14.17,15.142,13.337,11,6.9225,3.425,17.8135376
5064,814,0.439383029,23.89,14.17,15.142,13.337,11,11.5375,3.425,18.07794356
5065,814,0.439383029,23.89,14.17,15.142,13.337,11,16.1525,3.425,17.96300246
5066,814,0.439383029,23.89,14.17,15.142,13.337,11,20.7675,3.425,18.18634782
5067,815,0.439383029,23.89,14.17,15.142,11.114,11,2.825,1.575,17.8049869
5068,815,0.439383029,23.89,14.17,15.142,11.114,11,4.615,1.575,18.04364821
5069,815,0.439383029,23.89,14.17,15.142,11.114,11,9.23,1.575,18.41361595
5070,815,0.439383029,23.89,14.17,15.142,11.114,11,13.845,1.575,18.15845348
5071,815,0.439383029,23.89,14.17,15.142,11.114,11,18.46,1.575,18.2980901
5072,815,0.439383029,23.89,14.17,15.142,11.114,11,23.075,1.575,18.23497246
5073,815,0.439383029,23.89,14.17,15.142,11.114,11,24.875,1.575,17.75226849
5074,815,0.439383029,23.89,14.17,15.142,11.114,11,6.9225,3.425,17.72332158
5075,815,0.439383029,23.89,14.17,15.142,11.114,11,11.5375,3.425,17.96480392
5076,815,0.439383029,23.89,14.17,15.142,11.114,11,16.1525,3.425,17.85346123
5077,815,0.439383029,23.89,14.17,15.142,11.114,11,20.7675,3.425,18.03932179
5078,816,0.439383029,23.89,14.17,15.142,10.281,11,2.825,1.575,17.77509946
5079,816,0.439383029,23.89,14.17,15.142,10.281,11,4.615,1.575,18.04204742
5080,816,0.439383029,23.89,14.17,15.142,10.281,11,9.23,1.575,18.3891195
5081,816,0.439383029,23.89,14.17,15.142,10.281,11,13.845,1.575,18.13239857
5082,816,0.439383029,23.89,14.17,15.142,10.281,11,18.46,1.575,18.23841627
5083,816,0.439383029,23.89,14.17,15.142,10.281,11,23.075,1.575,18.21507977
5084,816,0.439383029,23.89,14.17,15.142,10.281,11,24.875,1.575,17.73266136
5085,816,0.439383029,23.89,14.17,15.142,10.281,11,6.9225,3.425,17.69248963
5086,816,0.439383029,23.89,14.17,15.142,10.281,11,11.5375,3.425,17.93139839
5087,816,0.439383029,23.89,14.17,15.142,10.281,11,16.1525,3.425,17.85895542
5088,816,0.439383029,23.89,14.17,15.142,10.281,11,20.7675,3.425,17.95536955
5089,817,0.439383029,23.89,15.56,15.977,13.337,11,2.825,1.575,18.50563031
5090,817,0.439383029,23.89,15.56,15.977,13.337,11,4.615,1.575,18.79944156
5091,817,0.439383029,23.89,15.56,15.977,13.337,11,9.23,1.575,19.20013859
5092,817,0.439383029,23.89,15.56,15.977,13.337,11,13.845,1.575,18.92041803
5093,817,0.439383029,23.89,15.56,15.977,13.337,11,18.46,1.575,19.17654747
5094,817,0.439383029,23.89,15.56,15.977,13.337,11,23.075,1.575,18.95906381
5095,817,0.439383029,23.89,15.56,15.977,13.337,11,24.875,1.575,18.54469323
5096,817,0.439383029,23.89,15.56,15.977,13.337,11,6.9225,3.425,18.5425985
5097,817,0.439383029,23.89,15.56,15.977,13.337,11,11.5375,3.425,18.72287543
5098,817,0.439383029,23.89,15.56,15.977,13.337,11,16.1525,3.425,18.69757043
5099,817,0.439383029,23.89,15.56,15.977,13.337,11,20.7675,3.425,18.87850518
5100,818,0.439383029,23.89,15.56,15.977,11.114,11,2.825,1.575,18.46666465
5101,818,0.439383029,23.89,15.56,15.977,11.114,11,4.615,1.575,18.76848461
5102,818,0.439383029,23.89,15.56,15.977,11.114,11,9.23,1.575,19.14259312
5103,818,0.439383029,23.89,15.56,15.977,11.114,11,13.845,1.575,18.85083436
5104,818,0.439383029,23.89,15.56,15.977,11.114,11,18.46,1.575,19.09611521
5105,818,0.439383029,23.89,15.56,15.977,11.114,11,23.075,1.575,18.90042008
5106,818,0.439383029,23.89,15.56,15.977,11.114,11,24.875,1.575,18.47160161
5107,818,0.439383029,23.89,15.56,15.977,11.114,11,6.9225,3.425,18.40188967
5108,818,0.439383029,23.89,15.56,15.977,11.114,11,11.5375,3.425,18.63465682
5109,818,0.439383029,23.89,15.56,15.977,11.114,11,16.1525,3.425,18.57619795
5110,818,0.439383029,23.89,15.56,15.977,11.114,11,20.7675,3.425,18.68858307
5111,819,0.439383029,23.89,15.56,15.977,10.281,11,2.825,1.575,18.45140082
5112,819,0.439383029,23.89,15.56,15.977,10.281,11,4.615,1.575,18.75883618
5113,819,0.439383029,23.89,15.56,15.977,10.281,11,9.23,1.575,19.11829343
5114,819,0.439383029,23.89,15.56,15.977,10.281,11,13.845,1.575,18.84693284
5115,819,0.439383029,23.89,15.56,15.977,10.281,11,18.46,1.575,19.06011059
5116,819,0.439383029,23.89,15.56,15.977,10.281,11,23.075,1.575,18.8834852
5117,819,0.439383029,23.89,15.56,15.977,10.281,11,24.875,1.575,18.45399798
5118,819,0.439383029,23.89,15.56,15.977,10.281,11,6.9225,3.425,18.36930826
5119,819,0.439383029,23.89,15.56,15.977,10.281,11,11.5375,3.425,18.5985474
5120,819,0.439383029,23.89,15.56,15.977,10.281,11,16.1525,3.425,18.51829779
5121,819,0.439383029,23.89,15.56,15.977,10.281,11,20.7675,3.425,18.59747046
5122,820,0.439383029,23.89,15.56,16.532,13.337,11,2.825,1.575,18.85924716
5123,820,0.439383029,23.89,15.56,16.532,13.337,11,4.615,1.575,19.13175776
5124,820,0.439383029,23.89,15.56,16.532,13.337,11,9.23,1.575,19.50141571
5125,820,0.439383029,23.89,15.56,16.532,13.337,11,13.845,1.575,19.29440634
