index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT
3058,622,0.60993302,29.44,15.56,16.532,14.727,7,20.7675,3.425,18.96086938
3059,623,0.60993302,29.44,15.56,16.532,12.504,7,4.615,1.575,18.89839741
3060,623,0.60993302,29.44,15.56,16.532,12.504,7,13.845,1.575,19.03889448
3061,623,0.60993302,29.44,15.56,16.532,12.504,7,23.075,1.575,18.96644792
3062,623,0.60993302,29.44,15.56,16.532,12.504,7,24.875,1.575,18.5458587
3063,623,0.60993302,29.44,15.56,16.532,12.504,7,6.9225,3.425,18.88246978
3064,623,0.60993302,29.44,15.56,16.532,12.504,7,11.5375,3.425,18.91649181
3065,623,0.60993302,29.44,15.56,16.532,12.504,7,20.7675,3.425,18.89343444
3066,624,0.60993302,29.44,15.56,16.532,11.671,7,4.615,1.575,18.89204483
3067,624,0.60993302,29.44,15.56,16.532,11.671,7,13.845,1.575,19.02654822
3068,624,0.60993302,29.44,15.56,16.532,11.671,7,23.075,1.575,18.96150849
3069,624,0.60993302,29.44,15.56,16.532,11.671,7,24.875,1.575,18.51299559
3070,624,0.60993302,29.44,15.56,16.532,11.671,7,6.9225,3.425,18.85818277
3071,624,0.60993302,29.44,15.56,16.532,11.671,7,11.5375,3.425,18.89049738
3072,624,0.60993302,29.44,15.56,16.532,11.671,7,20.7675,3.425,18.86708008
3073,625,0.60993302,29.44,18.33,18.747,14.727,7,4.615,1.575,20.86106023
3074,625,0.60993302,29.44,18.33,18.747,14.727,7,13.845,1.575,21.01066141
3075,625,0.60993302,29.44,18.33,18.747,14.727,7,23.075,1.575,20.92997227
3076,625,0.60993302,29.44,18.33,18.747,14.727,7,24.875,1.575,20.53440616
3077,625,0.60993302,29.44,18.33,18.747,14.727,7,6.9225,3.425,20.82305513
3078,625,0.60993302,29.44,18.33,18.747,14.727,7,11.5375,3.425,20.86836146
3079,625,0.60993302,29.44,18.33,18.747,14.727,7,20.7675,3.425,20.85626789
3080,626,0.60993302,29.44,18.33,18.747,12.504,7,4.615,1.575,20.84086875
3081,626,0.60993302,29.44,18.33,18.747,12.504,7,13.845,1.575,20.98789495
3082,626,0.60993302,29.44,18.33,18.747,12.504,7,23.075,1.575,20.91319254
3083,626,0.60993302,29.44,18.33,18.747,12.504,7,24.875,1.575,20.44681602
3084,626,0.60993302,29.44,18.33,18.747,12.504,7,6.9225,3.425,20.75110408
3085,626,0.60993302,29.44,18.33,18.747,12.504,7,11.5375,3.425,20.80478161
3086,626,0.60993302,29.44,18.33,18.747,12.504,7,20.7675,3.425,20.79018748
3087,627,0.60993302,29.44,18.33,18.747,11.671,7,4.615,1.575,20.83341534
3088,627,0.60993302,29.44,18.33,18.747,11.671,7,13.845,1.575,20.98162913
3089,627,0.60993302,29.44,18.33,18.747,11.671,7,23.075,1.575,20.90717477
3090,627,0.60993302,29.44,18.33,18.747,11.671,7,24.875,1.575,20.41400798
3091,627,0.60993302,29.44,18.33,18.747,11.671,7,6.9225,3.425,20.72519383
3092,627,0.60993302,29.44,18.33,18.747,11.671,7,11.5375,3.425,20.78393707
3093,627,0.60993302,29.44,18.33,18.747,11.671,7,20.7675,3.425,20.76520571
3094,628,0.60993302,29.44,18.33,19.302,14.727,7,4.615,1.575,21.26188178
3095,628,0.60993302,29.44,18.33,19.302,14.727,7,13.845,1.575,21.39999444
3096,628,0.60993302,29.44,18.33,19.302,14.727,7,23.075,1.575,21.33157308
3097,628,0.60993302,29.44,18.33,19.302,14.727,7,24.875,1.575,20.93674976
3098,628,0.60993302,29.44,18.33,19.302,14.727,7,6.9225,3.425,21.22010605
3099,628,0.60993302,29.44,18.33,19.302,14.727,7,11.5375,3.425,21.27939826
3100,628,0.60993302,29.44,18.33,19.302,14.727,7,20.7675,3.425,21.26023615
3101,629,0.60993302,29.44,18.33,19.302,12.504,7,4.615,1.575,21.24348031
3102,629,0.60993302,29.44,18.33,19.302,12.504,7,13.845,1.575,21.3831043
3103,629,0.60993302,29.44,18.33,19.302,12.504,7,23.075,1.575,21.31478733
3104,629,0.60993302,29.44,18.33,19.302,12.504,7,24.875,1.575,20.84818537
3105,629,0.60993302,29.44,18.33,19.302,12.504,7,6.9225,3.425,21.15360279
3106,629,0.60993302,29.44,18.33,19.302,12.504,7,11.5375,3.425,21.21041692
3107,629,0.60993302,29.44,18.33,19.302,12.504,7,20.7675,3.425,21.193994
3108,630,0.60993302,29.44,18.33,19.302,11.671,7,4.615,1.575,21.23637704
3109,630,0.60993302,29.44,18.33,19.302,11.671,7,13.845,1.575,21.37297286
3110,630,0.60993302,29.44,18.33,19.302,11.671,7,23.075,1.575,21.30879697
3111,630,0.60993302,29.44,18.33,19.302,11.671,7,24.875,1.575,20.81543317
3112,630,0.60993302,29.44,18.33,19.302,11.671,7,6.9225,3.425,21.12944299
3113,630,0.60993302,29.44,18.33,19.302,11.671,7,11.5375,3.425,21.18044252
3114,630,0.60993302,29.44,18.33,19.302,11.671,7,20.7675,3.425,21.16877955
3115,631,0.60993302,35,14.17,14.587,17.497,7,4.615,1.575,17.49168631
3116,631,0.60993302,35,14.17,14.587,17.497,7,13.845,1.575,17.60402932
3117,631,0.60993302,35,14.17,14.587,17.497,7,23.075,1.575,17.53182126
3118,631,0.60993302,35,14.17,14.587,17.497,7,24.875,1.575,17.25230435
3119,631,0.60993302,35,14.17,14.587,17.497,7,6.9225,3.425,17.61825197
3120,631,0.60993302,35,14.17,14.587,17.497,7,11.5375,3.425,17.61459505
3121,631,0.60993302,35,14.17,14.587,17.497,7,20.7675,3.425,17.60314739
3122,632,0.60993302,35,14.17,14.587,15.274,7,4.615,1.575,17.47138959
3123,632,0.60993302,35,14.17,14.587,15.274,7,13.845,1.575,17.58191849
3124,632,0.60993302,35,14.17,14.587,15.274,7,23.075,1.575,17.51781375
3125,632,0.60993302,35,14.17,14.587,15.274,7,24.875,1.575,17.16012323
3126,632,0.60993302,35,14.17,14.587,15.274,7,6.9225,3.425,17.54702086
3127,632,0.60993302,35,14.17,14.587,15.274,7,11.5375,3.425,17.54081543
3128,632,0.60993302,35,14.17,14.587,15.274,7,20.7675,3.425,17.53733931
3129,633,0.60993302,35,14.17,14.587,14.441,7,4.615,1.575,17.46376996
3130,633,0.60993302,35,14.17,14.587,14.441,7,13.845,1.575,17.57826003
3131,633,0.60993302,35,14.17,14.587,14.441,7,23.075,1.575,17.51260763
3132,633,0.60993302,35,14.17,14.587,14.441,7,24.875,1.575,17.12626841
3133,633,0.60993302,35,14.17,14.587,14.441,7,6.9225,3.425,17.52325455
3134,633,0.60993302,35,14.17,14.587,14.441,7,11.5375,3.425,17.51463729
3135,633,0.60993302,35,14.17,14.587,14.441,7,20.7675,3.425,17.50943283
3136,634,0.60993302,35,14.17,15.142,17.497,7,4.615,1.575,17.89207994
3137,634,0.60993302,35,14.17,15.142,17.497,7,13.845,1.575,17.99968915
3138,634,0.60993302,35,14.17,15.142,17.497,7,23.075,1.575,17.93324148
3139,634,0.60993302,35,14.17,15.142,17.497,7,24.875,1.575,17.65282478
3140,634,0.60993302,35,14.17,15.142,17.497,7,6.9225,3.425,18.01764598
3141,634,0.60993302,35,14.17,15.142,17.497,7,11.5375,3.425,18.0148748
3142,634,0.60993302,35,14.17,15.142,17.497,7,20.7675,3.425,18.00331132
3143,635,0.60993302,35,14.17,15.142,15.274,7,4.615,1.575,17.87187707
3144,635,0.60993302,35,14.17,15.142,15.274,7,13.845,1.575,17.98508517
3145,635,0.60993302,35,14.17,15.142,15.274,7,23.075,1.575,17.91962065
3146,635,0.60993302,35,14.17,15.142,15.274,7,24.875,1.575,17.56348738
3147,635,0.60993302,35,14.17,15.142,15.274,7,6.9225,3.425,17.95200926
3148,635,0.60993302,35,14.17,15.142,15.274,7,11.5375,3.425,17.94285003
3149,635,0.60993302,35,14.17,15.142,15.274,7,20.7675,3.425,17.93543118
3150,636,0.60993302,35,14.17,15.142,14.441,7,4.615,1.575,17.8652365
3151,636,0.60993302,35,14.17,15.142,14.441,7,13.845,1.575,17.9790318
3152,636,0.60993302,35,14.17,15.142,14.441,7,23.075,1.575,17.91644887
3153,636,0.60993302,35,14.17,15.142,14.441,7,24.875,1.575,17.52887886
3154,636,0.60993302,35,14.17,15.142,14.441,7,6.9225,3.425,17.927674
3155,636,0.60993302,35,14.17,15.142,14.441,7,11.5375,3.425,17.91866878
3156,636,0.60993302,35,14.17,15.142,14.441,7,20.7675,3.425,17.91096261
3157,637,0.60993302,35,15.56,15.977,17.497,7,4.615,1.575,18.66281705
3158,637,0.60993302,35,15.56,15.977,17.497,7,13.845,1.575,18.77583366
3159,637,0.60993302,35,15.56,15.977,17.497,7,23.075,1.575,18.70696328
3160,637,0.60993302,35,15.56,15.977,17.497,7,24.875,1.575,18.4012341
3161,637,0.60993302,35,15.56,15.977,17.497,7,6.9225,3.425,18.7599831
3162,637,0.60993302,35,15.56,15.977,17.497,7,11.5375,3.425,18.76987802
3163,637,0.60993302,35,15.56,15.977,17.497,7,20.7675,3.425,18.75527105
3164,638,0.60993302,35,15.56,15.977,15.274,7,4.615,1.575,18.64567393
3165,638,0.60993302,35,15.56,15.977,15.274,7,13.845,1.575,18.75903569
3166,638,0.60993302,35,15.56,15.977,15.274,7,23.075,1.575,18.6936219
3167,638,0.60993302,35,15.56,15.977,15.274,7,24.875,1.575,18.31050515
3168,638,0.60993302,35,15.56,15.977,15.274,7,6.9225,3.425,18.69465739
3169,638,0.60993302,35,15.56,15.977,15.274,7,11.5375,3.425,18.70099043
3170,638,0.60993302,35,15.56,15.977,15.274,7,20.7675,3.425,18.68856112
3171,639,0.60993302,35,15.56,15.977,14.441,7,4.615,1.575,18.64028603
3172,639,0.60993302,35,15.56,15.977,14.441,7,13.845,1.575,18.75215314
3173,639,0.60993302,35,15.56,15.977,14.441,7,23.075,1.575,18.68917199
3174,639,0.60993302,35,15.56,15.977,14.441,7,24.875,1.575,18.2776638
3175,639,0.60993302,35,15.56,15.977,14.441,7,6.9225,3.425,18.67313282
3176,639,0.60993302,35,15.56,15.977,14.441,7,11.5375,3.425,18.67069751
3177,639,0.60993302,35,15.56,15.977,14.441,7,20.7675,3.425,18.65988884
3178,640,0.60993302,35,15.56,16.532,17.497,7,4.615,1.575,19.06672332
3179,640,0.60993302,35,15.56,16.532,17.497,7,13.845,1.575,19.17512529
3180,640,0.60993302,35,15.56,16.532,17.497,7,23.075,1.575,19.11378832
3181,640,0.60993302,35,15.56,16.532,17.497,7,24.875,1.575,18.80428921
3182,640,0.60993302,35,15.56,16.532,17.497,7,6.9225,3.425,19.16447192
3183,640,0.60993302,35,15.56,16.532,17.497,7,11.5375,3.425,19.1686336
3184,640,0.60993302,35,15.56,16.532,17.497,7,20.7675,3.425,19.15465914
3185,641,0.60993302,35,15.56,16.532,15.274,7,4.615,1.575,19.04978252
3186,641,0.60993302,35,15.56,16.532,15.274,7,13.845,1.575,19.16200102
3187,641,0.60993302,35,15.56,16.532,15.274,7,23.075,1.575,19.09757688
3188,641,0.60993302,35,15.56,16.532,15.274,7,24.875,1.575,18.71237057
3189,641,0.60993302,35,15.56,16.532,15.274,7,6.9225,3.425,19.10102453
3190,641,0.60993302,35,15.56,16.532,15.274,7,11.5375,3.425,19.09966235
3191,641,0.60993302,35,15.56,16.532,15.274,7,20.7675,3.425,19.08565542
3192,642,0.60993302,35,15.56,16.532,14.441,7,4.615,1.575,19.04152725
3193,642,0.60993302,35,15.56,16.532,14.441,7,13.845,1.575,19.16574077
3194,642,0.60993302,35,15.56,16.532,14.441,7,23.075,1.575,19.0954075
3195,642,0.60993302,35,15.56,16.532,14.441,7,24.875,1.575,18.67748227
3196,642,0.60993302,35,15.56,16.532,14.441,7,6.9225,3.425,19.07303335
3197,642,0.60993302,35,15.56,16.532,14.441,7,11.5375,3.425,19.07719925
3198,642,0.60993302,35,15.56,16.532,14.441,7,20.7675,3.425,19.07508784
3199,643,0.60993302,35,18.33,18.747,17.497,7,4.615,1.575,21.01330438
3200,643,0.60993302,35,18.33,18.747,17.497,7,13.845,1.575,21.13194331
3201,643,0.60993302,35,18.33,18.747,17.497,7,23.075,1.575,21.05872661
3202,643,0.60993302,35,18.33,18.747,17.497,7,24.875,1.575,20.69920489
3203,643,0.60993302,35,18.33,18.747,17.497,7,6.9225,3.425,21.04847914
3204,643,0.60993302,35,18.33,18.747,17.497,7,11.5375,3.425,21.06795767
3205,643,0.60993302,35,18.33,18.747,17.497,7,20.7675,3.425,21.04871198
3206,644,0.60993302,35,18.33,18.747,15.274,7,4.615,1.575,20.9937507
3207,644,0.60993302,35,18.33,18.747,15.274,7,13.845,1.575,21.11785722
3208,644,0.60993302,35,18.33,18.747,15.274,7,23.075,1.575,21.04519925
3209,644,0.60993302,35,18.33,18.747,15.274,7,24.875,1.575,20.60939867
3210,644,0.60993302,35,18.33,18.747,15.274,7,6.9225,3.425,20.98016119
3211,644,0.60993302,35,18.33,18.747,15.274,7,11.5375,3.425,20.99833415
3212,644,0.60993302,35,18.33,18.747,15.274,7,20.7675,3.425,20.98675288
3213,645,0.60993302,35,18.33,18.747,14.441,7,4.615,1.575,20.98721249
3214,645,0.60993302,35,18.33,18.747,14.441,7,13.845,1.575,21.11809526
3215,645,0.60993302,35,18.33,18.747,14.441,7,23.075,1.575,21.03127741
3216,645,0.60993302,35,18.33,18.747,14.441,7,24.875,1.575,20.57451788
3217,645,0.60993302,35,18.33,18.747,14.441,7,6.9225,3.425,20.95675536
3218,645,0.60993302,35,18.33,18.747,14.441,7,11.5375,3.425,20.97749772
3219,645,0.60993302,35,18.33,18.747,14.441,7,20.7675,3.425,20.95572012
3220,646,0.60993302,35,18.33,19.302,17.497,7,4.615,1.575,21.41394414
3221,646,0.60993302,35,18.33,19.302,17.497,7,13.845,1.575,21.53285245
3222,646,0.60993302,35,18.33,19.302,17.497,7,23.075,1.575,21.46031635
3223,646,0.60993302,35,18.33,19.302,17.497,7,24.875,1.575,21.10137674
3224,646,0.60993302,35,18.33,19.302,17.497,7,6.9225,3.425,21.44830665
3225,646,0.60993302,35,18.33,19.302,17.497,7,11.5375,3.425,21.46889703
3226,646,0.60993302,35,18.33,19.302,17.497,7,20.7675,3.425,21.45184837
3227,647,0.60993302,35,18.33,19.302,15.274,7,4.615,1.575,21.39526785
3228,647,0.60993302,35,18.33,19.302,15.274,7,13.845,1.575,21.52331944
3229,647,0.60993302,35,18.33,19.302,15.274,7,23.075,1.575,21.44150159
3230,647,0.60993302,35,18.33,19.302,15.274,7,24.875,1.575,21.00947134
3231,647,0.60993302,35,18.33,19.302,15.274,7,6.9225,3.425,21.38531403
3232,647,0.60993302,35,18.33,19.302,15.274,7,11.5375,3.425,21.40716514
3233,647,0.60993302,35,18.33,19.302,15.274,7,20.7675,3.425,21.38148585
3234,648,0.60993302,35,18.33,19.302,14.441,7,4.615,1.575,21.38686205
3235,648,0.60993302,35,18.33,19.302,14.441,7,13.845,1.575,21.50997659
3236,648,0.60993302,35,18.33,19.302,14.441,7,23.075,1.575,21.43459631
3237,648,0.60993302,35,18.33,19.302,14.441,7,24.875,1.575,20.97604743
3238,648,0.60993302,35,18.33,19.302,14.441,7,6.9225,3.425,21.36060686
3239,648,0.60993302,35,18.33,19.302,14.441,7,11.5375,3.425,21.37831165
3240,648,0.60993302,35,18.33,19.302,14.441,7,20.7675,3.425,21.3600767
3241,649,0.393132184,4.44,23.89,23.89,24.584,11,2.825,1.575,20.93031541
3242,649,0.393132184,4.44,23.89,23.89,24.584,11,4.615,1.575,22.29979369
3243,649,0.393132184,4.44,23.89,23.89,24.584,11,9.23,1.575,25.11272469
3244,649,0.393132184,4.44,23.89,23.89,24.584,11,13.845,1.575,25.00357686
3245,649,0.393132184,4.44,23.89,23.89,24.584,11,18.46,1.575,25.05564427
3246,649,0.393132184,4.44,23.89,23.89,24.584,11,23.075,1.575,25.11961156
3247,649,0.393132184,4.44,23.89,23.89,24.584,11,24.875,1.575,25.09868565
3248,649,0.393132184,4.44,23.89,23.89,24.584,11,6.9225,3.425,25.08592994
3249,649,0.393132184,4.44,23.89,23.89,24.584,11,11.5375,3.425,25.01073395
3250,649,0.393132184,4.44,23.89,23.89,24.584,11,16.1525,3.425,25.03419932
3251,649,0.393132184,4.44,23.89,23.89,24.584,11,20.7675,3.425,25.06636293
3252,650,0.393132184,4.44,23.89,23.89,26.112,11,2.825,1.575,21.11704668
3253,650,0.393132184,4.44,23.89,23.89,26.112,11,4.615,1.575,22.43790826
3254,650,0.393132184,4.44,23.89,23.89,26.112,11,9.23,1.575,25.09569067
3255,650,0.393132184,4.44,23.89,23.89,26.112,11,13.845,1.575,25.01660506
3256,650,0.393132184,4.44,23.89,23.89,26.112,11,18.46,1.575,25.09254275
3257,650,0.393132184,4.44,23.89,23.89,26.112,11,23.075,1.575,25.13940343
3258,650,0.393132184,4.44,23.89,23.89,26.112,11,24.875,1.575,25.16705508
3259,650,0.393132184,4.44,23.89,23.89,26.112,11,6.9225,3.425,25.10858917
3260,650,0.393132184,4.44,23.89,23.89,26.112,11,11.5375,3.425,25.0392823
3261,650,0.393132184,4.44,23.89,23.89,26.112,11,16.1525,3.425,25.11413173
3262,650,0.393132184,4.44,23.89,23.89,26.112,11,20.7675,3.425,25.12179789
3263,651,0.393132184,4.44,23.89,23.89,27.501,11,2.825,1.575,21.13253079
3264,651,0.393132184,4.44,23.89,23.89,27.501,11,4.615,1.575,22.39635276
3265,651,0.393132184,4.44,23.89,23.89,27.501,11,9.23,1.575,25.1305964
3266,651,0.393132184,4.44,23.89,23.89,27.501,11,13.845,1.575,25.01187741
3267,651,0.393132184,4.44,23.89,23.89,27.501,11,18.46,1.575,25.07509269
3268,651,0.393132184,4.44,23.89,23.89,27.501,11,23.075,1.575,25.13741637
3269,651,0.393132184,4.44,23.89,23.89,27.501,11,24.875,1.575,25.22257834
3270,651,0.393132184,4.44,23.89,23.89,27.501,11,6.9225,3.425,25.19426252
3271,651,0.393132184,4.44,23.89,23.89,27.501,11,11.5375,3.425,25.09548156
3272,651,0.393132184,4.44,23.89,23.89,27.501,11,16.1525,3.425,25.13833239
3273,651,0.393132184,4.44,23.89,23.89,27.501,11,20.7675,3.425,25.1545279
3274,652,0.393132184,4.44,25.97,25.97,24.584,11,2.825,1.575,22.65283145
3275,652,0.393132184,4.44,25.97,25.97,24.584,11,4.615,1.575,24.02794419
3276,652,0.393132184,4.44,25.97,25.97,24.584,11,9.23,1.575,26.80776617
3277,652,0.393132184,4.44,25.97,25.97,24.584,11,13.845,1.575,26.76311588
3278,652,0.393132184,4.44,25.97,25.97,24.584,11,18.46,1.575,26.83595911
3279,652,0.393132184,4.44,25.97,25.97,24.584,11,23.075,1.575,26.90604025
3280,652,0.393132184,4.44,25.97,25.97,24.584,11,24.875,1.575,26.8457968
3281,652,0.393132184,4.44,25.97,25.97,24.584,11,6.9225,3.425,26.81605224
3282,652,0.393132184,4.44,25.97,25.97,24.584,11,11.5375,3.425,26.71518252
3283,652,0.393132184,4.44,25.97,25.97,24.584,11,16.1525,3.425,26.77611825
3284,652,0.393132184,4.44,25.97,25.97,24.584,11,20.7675,3.425,26.80038377
3285,653,0.393132184,4.44,25.97,25.97,26.112,11,2.825,1.575,22.49548357
3286,653,0.393132184,4.44,25.97,25.97,26.112,11,4.615,1.575,24.1182008
3287,653,0.393132184,4.44,25.97,25.97,26.112,11,9.23,1.575,26.8433715
3288,653,0.393132184,4.44,25.97,25.97,26.112,11,13.845,1.575,26.77491094
3289,653,0.393132184,4.44,25.97,25.97,26.112,11,18.46,1.575,26.84536669
3290,653,0.393132184,4.44,25.97,25.97,26.112,11,23.075,1.575,26.91664304
3291,653,0.393132184,4.44,25.97,25.97,26.112,11,24.875,1.575,26.90382167
3292,653,0.393132184,4.44,25.97,25.97,26.112,11,6.9225,3.425,26.8949384
3293,653,0.393132184,4.44,25.97,25.97,26.112,11,11.5375,3.425,26.76990631
3294,653,0.393132184,4.44,25.97,25.97,26.112,11,16.1525,3.425,26.82154257
3295,653,0.393132184,4.44,25.97,25.97,26.112,11,20.7675,3.425,26.83695923
3296,654,0.393132184,4.44,25.97,25.97,27.501,11,2.825,1.575,22.74471679
3297,654,0.393132184,4.44,25.97,25.97,27.501,11,4.615,1.575,23.90334047
3298,654,0.393132184,4.44,25.97,25.97,27.501,11,9.23,1.575,26.88749206
3299,654,0.393132184,4.44,25.97,25.97,27.501,11,13.845,1.575,26.77108013
3300,654,0.393132184,4.44,25.97,25.97,27.501,11,18.46,1.575,26.85359051
3301,654,0.393132184,4.44,25.97,25.97,27.501,11,23.075,1.575,26.92708417
3302,654,0.393132184,4.44,25.97,25.97,27.501,11,24.875,1.575,26.965679
3303,654,0.393132184,4.44,25.97,25.97,27.501,11,6.9225,3.425,26.90881571
3304,654,0.393132184,4.44,25.97,25.97,27.501,11,11.5375,3.425,26.79479472
3305,654,0.393132184,4.44,25.97,25.97,27.501,11,16.1525,3.425,26.86707374
3306,654,0.393132184,4.44,25.97,25.97,27.501,11,20.7675,3.425,26.88333848
3307,655,0.393132184,4.44,28.06,28.06,24.584,11,2.825,1.575,24.04734371
3308,655,0.393132184,4.44,28.06,28.06,24.584,11,4.615,1.575,25.40414896
3309,655,0.393132184,4.44,28.06,28.06,24.584,11,9.23,1.575,28.64148498
3310,655,0.393132184,4.44,28.06,28.06,24.584,11,13.845,1.575,28.53651014
3311,655,0.393132184,4.44,28.06,28.06,24.584,11,18.46,1.575,28.63991074
3312,655,0.393132184,4.44,28.06,28.06,24.584,11,23.075,1.575,28.71608735
3313,655,0.393132184,4.44,28.06,28.06,24.584,11,24.875,1.575,28.60488425
3314,655,0.393132184,4.44,28.06,28.06,24.584,11,6.9225,3.425,28.54869282
3315,655,0.393132184,4.44,28.06,28.06,24.584,11,11.5375,3.425,28.4470863
3316,655,0.393132184,4.44,28.06,28.06,24.584,11,16.1525,3.425,28.53500568
3317,655,0.393132184,4.44,28.06,28.06,24.584,11,20.7675,3.425,28.5598121
3318,656,0.393132184,4.44,28.06,28.06,26.112,11,2.825,1.575,23.90957589
3319,656,0.393132184,4.44,28.06,28.06,26.112,11,4.615,1.575,25.4370748
3320,656,0.393132184,4.44,28.06,28.06,26.112,11,9.23,1.575,28.64603814
3321,656,0.393132184,4.44,28.06,28.06,26.112,11,13.845,1.575,28.54696563
3322,656,0.393132184,4.44,28.06,28.06,26.112,11,18.46,1.575,28.62974519
3323,656,0.393132184,4.44,28.06,28.06,26.112,11,23.075,1.575,28.71530368
3324,656,0.393132184,4.44,28.06,28.06,26.112,11,24.875,1.575,28.66095944
3325,656,0.393132184,4.44,28.06,28.06,26.112,11,6.9225,3.425,28.59182666
3326,656,0.393132184,4.44,28.06,28.06,26.112,11,11.5375,3.425,28.50766964
3327,656,0.393132184,4.44,28.06,28.06,26.112,11,16.1525,3.425,28.53832607
3328,656,0.393132184,4.44,28.06,28.06,26.112,11,20.7675,3.425,28.58466167
3329,657,0.393132184,4.44,28.06,28.06,27.501,11,2.825,1.575,23.82573557
3330,657,0.393132184,4.44,28.06,28.06,27.501,11,4.615,1.575,25.56204862
3331,657,0.393132184,4.44,28.06,28.06,27.501,11,9.23,1.575,28.65526408
3332,657,0.393132184,4.44,28.06,28.06,27.501,11,13.845,1.575,28.58294869
3333,657,0.393132184,4.44,28.06,28.06,27.501,11,18.46,1.575,28.63540981
3334,657,0.393132184,4.44,28.06,28.06,27.501,11,23.075,1.575,28.72161338
3335,657,0.393132184,4.44,28.06,28.06,27.501,11,24.875,1.575,28.71439757
3336,657,0.393132184,4.44,28.06,28.06,27.501,11,6.9225,3.425,28.64371747
3337,657,0.393132184,4.44,28.06,28.06,27.501,11,11.5375,3.425,28.58120676
3338,657,0.393132184,4.44,28.06,28.06,27.501,11,16.1525,3.425,28.55332438
3339,657,0.393132184,4.44,28.06,28.06,27.501,11,20.7675,3.425,28.6122328
3340,658,0.393132184,8.61,23.89,23.89,26.664,11,2.825,1.575,21.73512088
3341,658,0.393132184,8.61,23.89,23.89,26.664,11,4.615,1.575,22.86848278
3342,658,0.393132184,8.61,23.89,23.89,26.664,11,9.23,1.575,25.17343198
3343,658,0.393132184,8.61,23.89,23.89,26.664,11,13.845,1.575,25.09582255
3344,658,0.393132184,8.61,23.89,23.89,26.664,11,18.46,1.575,25.14979559
3345,658,0.393132184,8.61,23.89,23.89,26.664,11,23.075,1.575,25.19825408
3346,658,0.393132184,8.61,23.89,23.89,26.664,11,24.875,1.575,25.21553741
3347,658,0.393132184,8.61,23.89,23.89,26.664,11,6.9225,3.425,25.22538939
3348,658,0.393132184,8.61,23.89,23.89,26.664,11,11.5375,3.425,25.1648492
3349,658,0.393132184,8.61,23.89,23.89,26.664,11,16.1525,3.425,25.18253865
3350,658,0.393132184,8.61,23.89,23.89,26.664,11,20.7675,3.425,25.20205384
3351,659,0.393132184,8.61,23.89,23.89,28.192,11,2.825,1.575,21.83948473
3352,659,0.393132184,8.61,23.89,23.89,28.192,11,4.615,1.575,22.63706467
3353,659,0.393132184,8.61,23.89,23.89,28.192,11,9.23,1.575,25.18671597
3354,659,0.393132184,8.61,23.89,23.89,28.192,11,13.845,1.575,25.10603119
3355,659,0.393132184,8.61,23.89,23.89,28.192,11,18.46,1.575,25.15765842
3356,659,0.393132184,8.61,23.89,23.89,28.192,11,23.075,1.575,25.20699016
3357,659,0.393132184,8.61,23.89,23.89,28.192,11,24.875,1.575,25.28078114
3358,659,0.393132184,8.61,23.89,23.89,28.192,11,6.9225,3.425,25.27220111
3359,659,0.393132184,8.61,23.89,23.89,28.192,11,11.5375,3.425,25.2029412
3360,659,0.393132184,8.61,23.89,23.89,28.192,11,16.1525,3.425,25.22893374
3361,659,0.393132184,8.61,23.89,23.89,28.192,11,20.7675,3.425,25.24146304
3362,660,0.393132184,8.61,23.89,23.89,29.581,11,2.825,1.575,21.91184997
3363,660,0.393132184,8.61,23.89,23.89,29.581,11,4.615,1.575,22.7845373
3364,660,0.393132184,8.61,23.89,23.89,29.581,11,9.23,1.575,25.1852148
3365,660,0.393132184,8.61,23.89,23.89,29.581,11,13.845,1.575,25.13316603
3366,660,0.393132184,8.61,23.89,23.89,29.581,11,18.46,1.575,25.17243546
3367,660,0.393132184,8.61,23.89,23.89,29.581,11,23.075,1.575,25.21717143
3368,660,0.393132184,8.61,23.89,23.89,29.581,11,24.875,1.575,25.34151441
3369,660,0.393132184,8.61,23.89,23.89,29.581,11,6.9225,3.425,25.31739734
3370,660,0.393132184,8.61,23.89,23.89,29.581,11,11.5375,3.425,25.24251964
3371,660,0.393132184,8.61,23.89,23.89,29.581,11,16.1525,3.425,25.27608879
3372,660,0.393132184,8.61,23.89,23.89,29.581,11,20.7675,3.425,25.28691375
3373,661,0.393132184,8.61,25.97,25.97,26.664,11,2.825,1.575,23.25684617
3374,661,0.393132184,8.61,25.97,25.97,26.664,11,4.615,1.575,24.5144856
3375,661,0.393132184,8.61,25.97,25.97,26.664,11,9.23,1.575,26.93914966
3376,661,0.393132184,8.61,25.97,25.97,26.664,11,13.845,1.575,26.85091948
3377,661,0.393132184,8.61,25.97,25.97,26.664,11,18.46,1.575,26.92669867
3378,661,0.393132184,8.61,25.97,25.97,26.664,11,23.075,1.575,26.98104582
3379,661,0.393132184,8.61,25.97,25.97,26.664,11,24.875,1.575,26.95774932
3380,661,0.393132184,8.61,25.97,25.97,26.664,11,6.9225,3.425,26.97470556
3381,661,0.393132184,8.61,25.97,25.97,26.664,11,11.5375,3.425,26.88205072
3382,661,0.393132184,8.61,25.97,25.97,26.664,11,16.1525,3.425,26.88871788
3383,661,0.393132184,8.61,25.97,25.97,26.664,11,20.7675,3.425,26.93573774
3384,662,0.393132184,8.61,25.97,25.97,28.192,11,2.825,1.575,23.35220111
