index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,V
5917,892,0.505868619,29.44,15.56,16.532,14.727,11,13.845,1.575,0.115218319
5918,892,0.505868619,29.44,15.56,16.532,14.727,11,18.46,1.575,0.153386063
5919,892,0.505868619,29.44,15.56,16.532,14.727,11,23.075,1.575,0.113472835
5920,892,0.505868619,29.44,15.56,16.532,14.727,11,24.875,1.575,0.142639534
5921,892,0.505868619,29.44,15.56,16.532,14.727,11,6.9225,3.425,0.106415574
5922,892,0.505868619,29.44,15.56,16.532,14.727,11,11.5375,3.425,0.091602489
5923,892,0.505868619,29.44,15.56,16.532,14.727,11,16.1525,3.425,0.101217582
5924,892,0.505868619,29.44,15.56,16.532,14.727,11,20.7675,3.425,0.109893353
5925,893,0.505868619,29.44,15.56,16.532,12.504,11,2.825,1.575,0.147880683
5926,893,0.505868619,29.44,15.56,16.532,12.504,11,4.615,1.575,0.112244714
5927,893,0.505868619,29.44,15.56,16.532,12.504,11,9.23,1.575,0.139006061
5928,893,0.505868619,29.44,15.56,16.532,12.504,11,13.845,1.575,0.11146998
5929,893,0.505868619,29.44,15.56,16.532,12.504,11,18.46,1.575,0.14931603
5930,893,0.505868619,29.44,15.56,16.532,12.504,11,23.075,1.575,0.113007435
5931,893,0.505868619,29.44,15.56,16.532,12.504,11,24.875,1.575,0.144837777
5932,893,0.505868619,29.44,15.56,16.532,12.504,11,6.9225,3.425,0.106713226
5933,893,0.505868619,29.44,15.56,16.532,12.504,11,11.5375,3.425,0.102794782
5934,893,0.505868619,29.44,15.56,16.532,12.504,11,16.1525,3.425,0.102224959
5935,893,0.505868619,29.44,15.56,16.532,12.504,11,20.7675,3.425,0.112305289
5936,894,0.505868619,29.44,15.56,16.532,11.671,11,2.825,1.575,0.147526645
5937,894,0.505868619,29.44,15.56,16.532,11.671,11,4.615,1.575,0.111616917
5938,894,0.505868619,29.44,15.56,16.532,11.671,11,9.23,1.575,0.138797177
5939,894,0.505868619,29.44,15.56,16.532,11.671,11,13.845,1.575,0.114705316
5940,894,0.505868619,29.44,15.56,16.532,11.671,11,18.46,1.575,0.135353816
5941,894,0.505868619,29.44,15.56,16.532,11.671,11,23.075,1.575,0.115932722
5942,894,0.505868619,29.44,15.56,16.532,11.671,11,24.875,1.575,0.140868546
5943,894,0.505868619,29.44,15.56,16.532,11.671,11,6.9225,3.425,0.110588173
5944,894,0.505868619,29.44,15.56,16.532,11.671,11,11.5375,3.425,0.098318464
5945,894,0.505868619,29.44,15.56,16.532,11.671,11,16.1525,3.425,0.104112699
5946,894,0.505868619,29.44,15.56,16.532,11.671,11,20.7675,3.425,0.113704066
5947,895,0.505868619,29.44,18.33,18.747,14.727,11,2.825,1.575,0.140072804
5948,895,0.505868619,29.44,18.33,18.747,14.727,11,4.615,1.575,0.116645711
5949,895,0.505868619,29.44,18.33,18.747,14.727,11,9.23,1.575,0.133413621
5950,895,0.505868619,29.44,18.33,18.747,14.727,11,13.845,1.575,0.11849916
5951,895,0.505868619,29.44,18.33,18.747,14.727,11,18.46,1.575,0.139900005
5952,895,0.505868619,29.44,18.33,18.747,14.727,11,23.075,1.575,0.11953287
5953,895,0.505868619,29.44,18.33,18.747,14.727,11,24.875,1.575,0.132686302
5954,895,0.505868619,29.44,18.33,18.747,14.727,11,6.9225,3.425,0.097857486
5955,895,0.505868619,29.44,18.33,18.747,14.727,11,11.5375,3.425,0.095558889
5956,895,0.505868619,29.44,18.33,18.747,14.727,11,16.1525,3.425,0.098249693
5957,895,0.505868619,29.44,18.33,18.747,14.727,11,20.7675,3.425,0.106213126
5958,896,0.505868619,29.44,18.33,18.747,12.504,11,2.825,1.575,0.139416914
5959,896,0.505868619,29.44,18.33,18.747,12.504,11,4.615,1.575,0.116028557
5960,896,0.505868619,29.44,18.33,18.747,12.504,11,9.23,1.575,0.13159941
5961,896,0.505868619,29.44,18.33,18.747,12.504,11,13.845,1.575,0.11838447
5962,896,0.505868619,29.44,18.33,18.747,12.504,11,18.46,1.575,0.133798426
5963,896,0.505868619,29.44,18.33,18.747,12.504,11,23.075,1.575,0.11964602
5964,896,0.505868619,29.44,18.33,18.747,12.504,11,24.875,1.575,0.133596282
5965,896,0.505868619,29.44,18.33,18.747,12.504,11,6.9225,3.425,0.097315812
5966,896,0.505868619,29.44,18.33,18.747,12.504,11,11.5375,3.425,0.090969659
5967,896,0.505868619,29.44,18.33,18.747,12.504,11,16.1525,3.425,0.099383337
5968,896,0.505868619,29.44,18.33,18.747,12.504,11,20.7675,3.425,0.104324683
5969,897,0.505868619,29.44,18.33,18.747,11.671,11,2.825,1.575,0.138915644
5970,897,0.505868619,29.44,18.33,18.747,11.671,11,4.615,1.575,0.115673797
5971,897,0.505868619,29.44,18.33,18.747,11.671,11,9.23,1.575,0.130901724
5972,897,0.505868619,29.44,18.33,18.747,11.671,11,13.845,1.575,0.118000203
5973,897,0.505868619,29.44,18.33,18.747,11.671,11,18.46,1.575,0.131118822
5974,897,0.505868619,29.44,18.33,18.747,11.671,11,23.075,1.575,0.120524001
5975,897,0.505868619,29.44,18.33,18.747,11.671,11,24.875,1.575,0.13384807
5976,897,0.505868619,29.44,18.33,18.747,11.671,11,6.9225,3.425,0.098076315
5977,897,0.505868619,29.44,18.33,18.747,11.671,11,11.5375,3.425,0.089916973
5978,897,0.505868619,29.44,18.33,18.747,11.671,11,16.1525,3.425,0.098604228
5979,897,0.505868619,29.44,18.33,18.747,11.671,11,20.7675,3.425,0.104058992
5980,898,0.505868619,29.44,18.33,19.302,14.727,11,2.825,1.575,0.137750692
5981,898,0.505868619,29.44,18.33,19.302,14.727,11,4.615,1.575,0.117631236
5982,898,0.505868619,29.44,18.33,19.302,14.727,11,9.23,1.575,0.138327776
5983,898,0.505868619,29.44,18.33,19.302,14.727,11,13.845,1.575,0.118642245
5984,898,0.505868619,29.44,18.33,19.302,14.727,11,18.46,1.575,0.132366652
5985,898,0.505868619,29.44,18.33,19.302,14.727,11,23.075,1.575,0.116757384
5986,898,0.505868619,29.44,18.33,19.302,14.727,11,24.875,1.575,0.130985089
5987,898,0.505868619,29.44,18.33,19.302,14.727,11,6.9225,3.425,0.098607652
5988,898,0.505868619,29.44,18.33,19.302,14.727,11,11.5375,3.425,0.102448518
5989,898,0.505868619,29.44,18.33,19.302,14.727,11,16.1525,3.425,0.096310439
5990,898,0.505868619,29.44,18.33,19.302,14.727,11,20.7675,3.425,0.103893698
5991,899,0.505868619,29.44,18.33,19.302,12.504,11,2.825,1.575,0.136424133
5992,899,0.505868619,29.44,18.33,19.302,12.504,11,4.615,1.575,0.117028958
5993,899,0.505868619,29.44,18.33,19.302,12.504,11,9.23,1.575,0.134110865
5994,899,0.505868619,29.44,18.33,19.302,12.504,11,13.845,1.575,0.120938466
5995,899,0.505868619,29.44,18.33,19.302,12.504,11,18.46,1.575,0.129144835
5996,899,0.505868619,29.44,18.33,19.302,12.504,11,23.075,1.575,0.116542472
5997,899,0.505868619,29.44,18.33,19.302,12.504,11,24.875,1.575,0.13110953
5998,899,0.505868619,29.44,18.33,19.302,12.504,11,6.9225,3.425,0.100094415
5999,899,0.505868619,29.44,18.33,19.302,12.504,11,11.5375,3.425,0.091818531
6000,899,0.505868619,29.44,18.33,19.302,12.504,11,16.1525,3.425,0.098293458
6001,899,0.505868619,29.44,18.33,19.302,12.504,11,20.7675,3.425,0.103710604
6002,900,0.505868619,29.44,18.33,19.302,11.671,11,2.825,1.575,0.135978308
6003,900,0.505868619,29.44,18.33,19.302,11.671,11,4.615,1.575,0.116819567
6004,900,0.505868619,29.44,18.33,19.302,11.671,11,9.23,1.575,0.133023069
6005,900,0.505868619,29.44,18.33,19.302,11.671,11,13.845,1.575,0.114352628
6006,900,0.505868619,29.44,18.33,19.302,11.671,11,18.46,1.575,0.134247538
6007,900,0.505868619,29.44,18.33,19.302,11.671,11,23.075,1.575,0.116283273
6008,900,0.505868619,29.44,18.33,19.302,11.671,11,24.875,1.575,0.131061763
6009,900,0.505868619,29.44,18.33,19.302,11.671,11,6.9225,3.425,0.100188342
6010,900,0.505868619,29.44,18.33,19.302,11.671,11,11.5375,3.425,0.090565469
6011,900,0.505868619,29.44,18.33,19.302,11.671,11,16.1525,3.425,0.092817706
6012,900,0.505868619,29.44,18.33,19.302,11.671,11,20.7675,3.425,0.102053034
6013,901,0.505868619,35,14.17,14.587,17.497,11,2.825,1.575,0.166247327
6014,901,0.505868619,35,14.17,14.587,17.497,11,4.615,1.575,0.078213569
6015,901,0.505868619,35,14.17,14.587,17.497,11,9.23,1.575,0.115563317
6016,901,0.505868619,35,14.17,14.587,17.497,11,13.845,1.575,0.103284575
6017,901,0.505868619,35,14.17,14.587,17.497,11,18.46,1.575,0.12676073
6018,901,0.505868619,35,14.17,14.587,17.497,11,23.075,1.575,0.090868736
6019,901,0.505868619,35,14.17,14.587,17.497,11,24.875,1.575,0.144942778
6020,901,0.505868619,35,14.17,14.587,17.497,11,6.9225,3.425,0.103404936
6021,901,0.505868619,35,14.17,14.587,17.497,11,11.5375,3.425,0.094704577
6022,901,0.505868619,35,14.17,14.587,17.497,11,16.1525,3.425,0.097877736
6023,901,0.505868619,35,14.17,14.587,17.497,11,20.7675,3.425,0.119849012
6024,902,0.505868619,35,14.17,14.587,15.274,11,2.825,1.575,0.166035652
6025,902,0.505868619,35,14.17,14.587,15.274,11,4.615,1.575,0.079434708
6026,902,0.505868619,35,14.17,14.587,15.274,11,9.23,1.575,0.106349179
6027,902,0.505868619,35,14.17,14.587,15.274,11,13.845,1.575,0.102001879
6028,902,0.505868619,35,14.17,14.587,15.274,11,18.46,1.575,0.121472828
6029,902,0.505868619,35,14.17,14.587,15.274,11,23.075,1.575,0.090841319
6030,902,0.505868619,35,14.17,14.587,15.274,11,24.875,1.575,0.146460289
6031,902,0.505868619,35,14.17,14.587,15.274,11,6.9225,3.425,0.114462969
6032,902,0.505868619,35,14.17,14.587,15.274,11,11.5375,3.425,0.099699045
6033,902,0.505868619,35,14.17,14.587,15.274,11,16.1525,3.425,0.101378783
6034,902,0.505868619,35,14.17,14.587,15.274,11,20.7675,3.425,0.120137049
6035,903,0.505868619,35,14.17,14.587,14.441,11,2.825,1.575,0.166069403
6036,903,0.505868619,35,14.17,14.587,14.441,11,4.615,1.575,0.079605016
6037,903,0.505868619,35,14.17,14.587,14.441,11,9.23,1.575,0.100794931
6038,903,0.505868619,35,14.17,14.587,14.441,11,13.845,1.575,0.103838592
6039,903,0.505868619,35,14.17,14.587,14.441,11,18.46,1.575,0.121538539
6040,903,0.505868619,35,14.17,14.587,14.441,11,23.075,1.575,0.090223429
6041,903,0.505868619,35,14.17,14.587,14.441,11,24.875,1.575,0.147601093
6042,903,0.505868619,35,14.17,14.587,14.441,11,6.9225,3.425,0.116839536
6043,903,0.505868619,35,14.17,14.587,14.441,11,11.5375,3.425,0.099059252
6044,903,0.505868619,35,14.17,14.587,14.441,11,16.1525,3.425,0.10625001
6045,903,0.505868619,35,14.17,14.587,14.441,11,20.7675,3.425,0.119295374
6046,904,0.505868619,35,14.17,15.142,17.497,11,2.825,1.575,0.164490965
6047,904,0.505868619,35,14.17,15.142,17.497,11,4.615,1.575,0.077929865
6048,904,0.505868619,35,14.17,15.142,17.497,11,9.23,1.575,0.102200815
6049,904,0.505868619,35,14.17,15.142,17.497,11,13.845,1.575,0.107669778
6050,904,0.505868619,35,14.17,15.142,17.497,11,18.46,1.575,0.122776372
6051,904,0.505868619,35,14.17,15.142,17.497,11,23.075,1.575,0.090587237
6052,904,0.505868619,35,14.17,15.142,17.497,11,24.875,1.575,0.143868724
6053,904,0.505868619,35,14.17,15.142,17.497,11,6.9225,3.425,0.111013094
6054,904,0.505868619,35,14.17,15.142,17.497,11,11.5375,3.425,0.093171832
6055,904,0.505868619,35,14.17,15.142,17.497,11,16.1525,3.425,0.100888041
6056,904,0.505868619,35,14.17,15.142,17.497,11,20.7675,3.425,0.121326877
6057,905,0.505868619,35,14.17,15.142,15.274,11,2.825,1.575,0.164134246
6058,905,0.505868619,35,14.17,15.142,15.274,11,4.615,1.575,0.078050438
6059,905,0.505868619,35,14.17,15.142,15.274,11,9.23,1.575,0.099488469
6060,905,0.505868619,35,14.17,15.142,15.274,11,13.845,1.575,0.105265826
6061,905,0.505868619,35,14.17,15.142,15.274,11,18.46,1.575,0.11770471
6062,905,0.505868619,35,14.17,15.142,15.274,11,23.075,1.575,0.089823546
6063,905,0.505868619,35,14.17,15.142,15.274,11,24.875,1.575,0.146128052
6064,905,0.505868619,35,14.17,15.142,15.274,11,6.9225,3.425,0.119486093
6065,905,0.505868619,35,14.17,15.142,15.274,11,11.5375,3.425,0.094945963
6066,905,0.505868619,35,14.17,15.142,15.274,11,16.1525,3.425,0.103834529
6067,905,0.505868619,35,14.17,15.142,15.274,11,20.7675,3.425,0.121396415
6068,906,0.505868619,35,14.17,15.142,14.441,11,2.825,1.575,0.163846481
6069,906,0.505868619,35,14.17,15.142,14.441,11,4.615,1.575,0.07963773
6070,906,0.505868619,35,14.17,15.142,14.441,11,9.23,1.575,0.099696901
6071,906,0.505868619,35,14.17,15.142,14.441,11,13.845,1.575,0.105365338
6072,906,0.505868619,35,14.17,15.142,14.441,11,18.46,1.575,0.115821148
6073,906,0.505868619,35,14.17,15.142,14.441,11,23.075,1.575,0.089370786
6074,906,0.505868619,35,14.17,15.142,14.441,11,24.875,1.575,0.147552935
6075,906,0.505868619,35,14.17,15.142,14.441,11,6.9225,3.425,0.124624142
6076,906,0.505868619,35,14.17,15.142,14.441,11,11.5375,3.425,0.093132672
6077,906,0.505868619,35,14.17,15.142,14.441,11,16.1525,3.425,0.107985322
6078,906,0.505868619,35,14.17,15.142,14.441,11,20.7675,3.425,0.121227516
6079,907,0.505868619,35,15.56,15.977,17.497,11,2.825,1.575,0.163902411
6080,907,0.505868619,35,15.56,15.977,17.497,11,4.615,1.575,0.082911529
6081,907,0.505868619,35,15.56,15.977,17.497,11,9.23,1.575,0.111404614
6082,907,0.505868619,35,15.56,15.977,17.497,11,13.845,1.575,0.103308784
6083,907,0.505868619,35,15.56,15.977,17.497,11,18.46,1.575,0.131029525
6084,907,0.505868619,35,15.56,15.977,17.497,11,23.075,1.575,0.093014468
6085,907,0.505868619,35,15.56,15.977,17.497,11,24.875,1.575,0.1362689
6086,907,0.505868619,35,15.56,15.977,17.497,11,6.9225,3.425,0.101051425
6087,907,0.505868619,35,15.56,15.977,17.497,11,11.5375,3.425,0.094735729
6088,907,0.505868619,35,15.56,15.977,17.497,11,16.1525,3.425,0.099722454
6089,907,0.505868619,35,15.56,15.977,17.497,11,20.7675,3.425,0.117100979
6090,908,0.505868619,35,15.56,15.977,15.274,11,2.825,1.575,0.161875601
6091,908,0.505868619,35,15.56,15.977,15.274,11,4.615,1.575,0.080721014
6092,908,0.505868619,35,15.56,15.977,15.274,11,9.23,1.575,0.103908765
6093,908,0.505868619,35,15.56,15.977,15.274,11,13.845,1.575,0.106533367
6094,908,0.505868619,35,15.56,15.977,15.274,11,18.46,1.575,0.12501845
6095,908,0.505868619,35,15.56,15.977,15.274,11,23.075,1.575,0.090932089
6096,908,0.505868619,35,15.56,15.977,15.274,11,24.875,1.575,0.14097431
6097,908,0.505868619,35,15.56,15.977,15.274,11,6.9225,3.425,0.10946245
6098,908,0.505868619,35,15.56,15.977,15.274,11,11.5375,3.425,0.100576102
6099,908,0.505868619,35,15.56,15.977,15.274,11,16.1525,3.425,0.100559507
6100,908,0.505868619,35,15.56,15.977,15.274,11,20.7675,3.425,0.118020172
6101,909,0.505868619,35,15.56,15.977,14.441,11,2.825,1.575,0.160798339
6102,909,0.505868619,35,15.56,15.977,14.441,11,4.615,1.575,0.079057164
6103,909,0.505868619,35,15.56,15.977,14.441,11,9.23,1.575,0.099362713
6104,909,0.505868619,35,15.56,15.977,14.441,11,13.845,1.575,0.108314528
6105,909,0.505868619,35,15.56,15.977,14.441,11,18.46,1.575,0.121567029
6106,909,0.505868619,35,15.56,15.977,14.441,11,23.075,1.575,0.090836863
6107,909,0.505868619,35,15.56,15.977,14.441,11,24.875,1.575,0.142784724
6108,909,0.505868619,35,15.56,15.977,14.441,11,6.9225,3.425,0.112991716
6109,909,0.505868619,35,15.56,15.977,14.441,11,11.5375,3.425,0.103636458
6110,909,0.505868619,35,15.56,15.977,14.441,11,16.1525,3.425,0.105586961
6111,909,0.505868619,35,15.56,15.977,14.441,11,20.7675,3.425,0.118369018
6112,910,0.505868619,35,15.56,16.532,17.497,11,2.825,1.575,0.160331172
6113,910,0.505868619,35,15.56,16.532,17.497,11,4.615,1.575,0.082235077
6114,910,0.505868619,35,15.56,16.532,17.497,11,9.23,1.575,0.101910908
6115,910,0.505868619,35,15.56,16.532,17.497,11,13.845,1.575,0.107499374
6116,910,0.505868619,35,15.56,16.532,17.497,11,18.46,1.575,0.127603088
6117,910,0.505868619,35,15.56,16.532,17.497,11,23.075,1.575,0.091475096
6118,910,0.505868619,35,15.56,16.532,17.497,11,24.875,1.575,0.136822588
6119,910,0.505868619,35,15.56,16.532,17.497,11,6.9225,3.425,0.111956006
6120,910,0.505868619,35,15.56,16.532,17.497,11,11.5375,3.425,0.101293666
6121,910,0.505868619,35,15.56,16.532,17.497,11,16.1525,3.425,0.101043221
6122,910,0.505868619,35,15.56,16.532,17.497,11,20.7675,3.425,0.119470267
6123,911,0.505868619,35,15.56,16.532,15.274,11,2.825,1.575,0.158532176
6124,911,0.505868619,35,15.56,16.532,15.274,11,4.615,1.575,0.081206553
6125,911,0.505868619,35,15.56,16.532,15.274,11,9.23,1.575,0.100570367
6126,911,0.505868619,35,15.56,16.532,15.274,11,13.845,1.575,0.108015867
6127,911,0.505868619,35,15.56,16.532,15.274,11,18.46,1.575,0.118515869
6128,911,0.505868619,35,15.56,16.532,15.274,11,23.075,1.575,0.090134426
6129,911,0.505868619,35,15.56,16.532,15.274,11,24.875,1.575,0.139720588
6130,911,0.505868619,35,15.56,16.532,15.274,11,6.9225,3.425,0.118297611
6131,911,0.505868619,35,15.56,16.532,15.274,11,11.5375,3.425,0.093500818
6132,911,0.505868619,35,15.56,16.532,15.274,11,16.1525,3.425,0.100889763
6133,911,0.505868619,35,15.56,16.532,15.274,11,20.7675,3.425,0.120270602
6134,912,0.505868619,35,15.56,16.532,14.441,11,2.825,1.575,0.157524528
6135,912,0.505868619,35,15.56,16.532,14.441,11,4.615,1.575,0.081149122
6136,912,0.505868619,35,15.56,16.532,14.441,11,9.23,1.575,0.101616354
6137,912,0.505868619,35,15.56,16.532,14.441,11,13.845,1.575,0.109109955
6138,912,0.505868619,35,15.56,16.532,14.441,11,18.46,1.575,0.110353113
6139,912,0.505868619,35,15.56,16.532,14.441,11,23.075,1.575,0.089297468
6140,912,0.505868619,35,15.56,16.532,14.441,11,24.875,1.575,0.141739046
6141,912,0.505868619,35,15.56,16.532,14.441,11,6.9225,3.425,0.120426304
6142,912,0.505868619,35,15.56,16.532,14.441,11,11.5375,3.425,0.089931132
6143,912,0.505868619,35,15.56,16.532,14.441,11,16.1525,3.425,0.102330199
6144,912,0.505868619,35,15.56,16.532,14.441,11,20.7675,3.425,0.11985069
6145,913,0.505868619,35,18.33,18.747,17.497,11,2.825,1.575,0.151983027
6146,913,0.505868619,35,18.33,18.747,17.497,11,4.615,1.575,0.091481955
6147,913,0.505868619,35,18.33,18.747,17.497,11,9.23,1.575,0.109206884
6148,913,0.505868619,35,18.33,18.747,17.497,11,13.845,1.575,0.09971004
6149,913,0.505868619,35,18.33,18.747,17.497,11,18.46,1.575,0.139238014
6150,913,0.505868619,35,18.33,18.747,17.497,11,23.075,1.575,0.096416095
6151,913,0.505868619,35,18.33,18.747,17.497,11,24.875,1.575,0.131415755
6152,913,0.505868619,35,18.33,18.747,17.497,11,6.9225,3.425,0.106567812
6153,913,0.505868619,35,18.33,18.747,17.497,11,11.5375,3.425,0.102860033
6154,913,0.505868619,35,18.33,18.747,17.497,11,16.1525,3.425,0.097108609
6155,913,0.505868619,35,18.33,18.747,17.497,11,20.7675,3.425,0.110790281
6156,914,0.505868619,35,18.33,18.747,15.274,11,2.825,1.575,0.149538528
6157,914,0.505868619,35,18.33,18.747,15.274,11,4.615,1.575,0.089132293
6158,914,0.505868619,35,18.33,18.747,15.274,11,9.23,1.575,0.106439369
6159,914,0.505868619,35,18.33,18.747,15.274,11,13.845,1.575,0.103146192
6160,914,0.505868619,35,18.33,18.747,15.274,11,18.46,1.575,0.132014433
6161,914,0.505868619,35,18.33,18.747,15.274,11,23.075,1.575,0.094823744
6162,914,0.505868619,35,18.33,18.747,15.274,11,24.875,1.575,0.135006988
6163,914,0.505868619,35,18.33,18.747,15.274,11,6.9225,3.425,0.110833785
6164,914,0.505868619,35,18.33,18.747,15.274,11,11.5375,3.425,0.103640409
6165,914,0.505868619,35,18.33,18.747,15.274,11,16.1525,3.425,0.097571855
6166,914,0.505868619,35,18.33,18.747,15.274,11,20.7675,3.425,0.114220823
6167,915,0.505868619,35,18.33,18.747,14.441,11,2.825,1.575,0.148818823
6168,915,0.505868619,35,18.33,18.747,14.441,11,4.615,1.575,0.088567563
6169,915,0.505868619,35,18.33,18.747,14.441,11,9.23,1.575,0.105359258
6170,915,0.505868619,35,18.33,18.747,14.441,11,13.845,1.575,0.10259602
6171,915,0.505868619,35,18.33,18.747,14.441,11,18.46,1.575,0.128757462
6172,915,0.505868619,35,18.33,18.747,14.441,11,23.075,1.575,0.094906503
6173,915,0.505868619,35,18.33,18.747,14.441,11,24.875,1.575,0.135418885
6174,915,0.505868619,35,18.33,18.747,14.441,11,6.9225,3.425,0.111666792
6175,915,0.505868619,35,18.33,18.747,14.441,11,11.5375,3.425,0.104895377
6176,915,0.505868619,35,18.33,18.747,14.441,11,16.1525,3.425,0.098090636
6177,915,0.505868619,35,18.33,18.747,14.441,11,20.7675,3.425,0.115014308
6178,916,0.505868619,35,18.33,19.302,17.497,11,2.825,1.575,0.147133473
6179,916,0.505868619,35,18.33,19.302,17.497,11,4.615,1.575,0.092559579
6180,916,0.505868619,35,18.33,19.302,17.497,11,9.23,1.575,0.1060687
6181,916,0.505868619,35,18.33,19.302,17.497,11,13.845,1.575,0.100693194
6182,916,0.505868619,35,18.33,19.302,17.497,11,18.46,1.575,0.137571957
6183,916,0.505868619,35,18.33,19.302,17.497,11,23.075,1.575,0.093728967
6184,916,0.505868619,35,18.33,19.302,17.497,11,24.875,1.575,0.134593693
6185,916,0.505868619,35,18.33,19.302,17.497,11,6.9225,3.425,0.110692625
6186,916,0.505868619,35,18.33,19.302,17.497,11,11.5375,3.425,0.10114977
6187,916,0.505868619,35,18.33,19.302,17.497,11,16.1525,3.425,0.0944295
6188,916,0.505868619,35,18.33,19.302,17.497,11,20.7675,3.425,0.112195469
6189,917,0.505868619,35,18.33,19.302,15.274,11,2.825,1.575,0.144730696
6190,917,0.505868619,35,18.33,19.302,15.274,11,4.615,1.575,0.090456837
6191,917,0.505868619,35,18.33,19.302,15.274,11,9.23,1.575,0.103704985
6192,917,0.505868619,35,18.33,19.302,15.274,11,13.845,1.575,0.111801983
6193,917,0.505868619,35,18.33,19.302,15.274,11,18.46,1.575,0.127921917
6194,917,0.505868619,35,18.33,19.302,15.274,11,23.075,1.575,0.09286418
6195,917,0.505868619,35,18.33,19.302,15.274,11,24.875,1.575,0.136595545
6196,917,0.505868619,35,18.33,19.302,15.274,11,6.9225,3.425,0.117639419
6197,917,0.505868619,35,18.33,19.302,15.274,11,11.5375,3.425,0.099824216
6198,917,0.505868619,35,18.33,19.302,15.274,11,16.1525,3.425,0.098554625
6199,917,0.505868619,35,18.33,19.302,15.274,11,20.7675,3.425,0.113808135
6200,918,0.505868619,35,18.33,19.302,14.441,11,2.825,1.575,0.144760864
6201,918,0.505868619,35,18.33,19.302,14.441,11,4.615,1.575,0.090173553
6202,918,0.505868619,35,18.33,19.302,14.441,11,9.23,1.575,0.102140304
6203,918,0.505868619,35,18.33,19.302,14.441,11,13.845,1.575,0.113490241
6204,918,0.505868619,35,18.33,19.302,14.441,11,18.46,1.575,0.11272704
6205,918,0.505868619,35,18.33,19.302,14.441,11,23.075,1.575,0.091296488
6206,918,0.505868619,35,18.33,19.302,14.441,11,24.875,1.575,0.138281487
6207,918,0.505868619,35,18.33,19.302,14.441,11,6.9225,3.425,0.118548062
6208,918,0.505868619,35,18.33,19.302,14.441,11,11.5375,3.425,0.094480749
6209,918,0.505868619,35,18.33,19.302,14.441,11,16.1525,3.425,0.095238228
6210,918,0.505868619,35,18.33,19.302,14.441,11,20.7675,3.425,0.112369157
6211,919,0.60993302,23.89,14.17,14.587,13.337,11,2.825,1.575,0.148991408
6212,919,0.60993302,23.89,14.17,14.587,13.337,11,4.615,1.575,0.158417177
6213,919,0.60993302,23.89,14.17,14.587,13.337,11,9.23,1.575,0.165558318
6214,919,0.60993302,23.89,14.17,14.587,13.337,11,13.845,1.575,0.132919233
6215,919,0.60993302,23.89,14.17,14.587,13.337,11,18.46,1.575,0.176237871
6216,919,0.60993302,23.89,14.17,14.587,13.337,11,23.075,1.575,0.148764971
6217,919,0.60993302,23.89,14.17,14.587,13.337,11,24.875,1.575,0.131011741
6218,919,0.60993302,23.89,14.17,14.587,13.337,11,6.9225,3.425,0.123007856
6219,919,0.60993302,23.89,14.17,14.587,13.337,11,11.5375,3.425,0.146112128
6220,919,0.60993302,23.89,14.17,14.587,13.337,11,16.1525,3.425,0.109152592
6221,919,0.60993302,23.89,14.17,14.587,13.337,11,20.7675,3.425,0.123410443
6222,920,0.60993302,23.89,14.17,14.587,11.114,11,2.825,1.575,0.152849783
6223,920,0.60993302,23.89,14.17,14.587,11.114,11,4.615,1.575,0.15605237
6224,920,0.60993302,23.89,14.17,14.587,11.114,11,9.23,1.575,0.166117047
6225,920,0.60993302,23.89,14.17,14.587,11.114,11,13.845,1.575,0.129943556
6226,920,0.60993302,23.89,14.17,14.587,11.114,11,18.46,1.575,0.171700591
6227,920,0.60993302,23.89,14.17,14.587,11.114,11,23.075,1.575,0.148193133
6228,920,0.60993302,23.89,14.17,14.587,11.114,11,24.875,1.575,0.132583923
6229,920,0.60993302,23.89,14.17,14.587,11.114,11,6.9225,3.425,0.118250615
6230,920,0.60993302,23.89,14.17,14.587,11.114,11,11.5375,3.425,0.130893116
6231,920,0.60993302,23.89,14.17,14.587,11.114,11,16.1525,3.425,0.107481661
6232,920,0.60993302,23.89,14.17,14.587,11.114,11,20.7675,3.425,0.122347319
6233,921,0.60993302,23.89,14.17,14.587,10.281,11,2.825,1.575,0.153250505
6234,921,0.60993302,23.89,14.17,14.587,10.281,11,4.615,1.575,0.154576064
6235,921,0.60993302,23.89,14.17,14.587,10.281,11,9.23,1.575,0.167582483
6236,921,0.60993302,23.89,14.17,14.587,10.281,11,13.845,1.575,0.132515577
6237,921,0.60993302,23.89,14.17,14.587,10.281,11,18.46,1.575,0.166145679
6238,921,0.60993302,23.89,14.17,14.587,10.281,11,23.075,1.575,0.147891608
6239,921,0.60993302,23.89,14.17,14.587,10.281,11,24.875,1.575,0.132507429
6240,921,0.60993302,23.89,14.17,14.587,10.281,11,6.9225,3.425,0.117636238
6241,921,0.60993302,23.89,14.17,14.587,10.281,11,11.5375,3.425,0.123341041
6242,921,0.60993302,23.89,14.17,14.587,10.281,11,16.1525,3.425,0.10664651
6243,921,0.60993302,23.89,14.17,14.587,10.281,11,20.7675,3.425,0.12182558
6244,922,0.60993302,23.89,14.17,15.142,13.337,11,2.825,1.575,0.15011528
6245,922,0.60993302,23.89,14.17,15.142,13.337,11,4.615,1.575,0.158363154
6246,922,0.60993302,23.89,14.17,15.142,13.337,11,9.23,1.575,0.165688622
6247,922,0.60993302,23.89,14.17,15.142,13.337,11,13.845,1.575,0.124859931
