index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT,T,V
5166,824,0.439383029,23.89,18.33,18.747,11.114,11,2.825,1.575,20.62977451,20.55319701,0.126500544
5167,824,0.439383029,23.89,18.33,18.747,11.114,11,4.615,1.575,21.11367688,20.83569922,0.138998411
5168,824,0.439383029,23.89,18.33,18.747,11.114,11,9.23,1.575,20.93700203,21.15345631,0.133029849
5169,824,0.439383029,23.89,18.33,18.747,11.114,11,13.845,1.575,20.89072083,20.97641875,0.120703028
5170,824,0.439383029,23.89,18.33,18.747,11.114,11,18.46,1.575,20.92549397,21.11367688,0.127696839
5171,824,0.439383029,23.89,18.33,18.747,11.114,11,23.075,1.575,20.82487446,20.90766766,0.12422853199999999
5172,824,0.439383029,23.89,18.33,18.747,11.114,11,24.875,1.575,20.35231061,20.63739422,0.113897894
5173,824,0.439383029,23.89,18.33,18.747,11.114,11,6.9225,3.425,20.71477876,20.39530953,0.095941872
5174,824,0.439383029,23.89,18.33,18.747,11.114,11,11.5375,3.425,20.71906883,20.68432683,0.09658856
5175,824,0.439383029,23.89,18.33,18.747,11.114,11,16.1525,3.425,20.751576800000002,20.62977451,0.08714923699999999
5176,824,0.439383029,23.89,18.33,18.747,11.114,11,20.7675,3.425,20.71608789,20.69968035,0.11139757900000001
5177,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,2.825,1.575,20.55941988,20.50720966,0.124089906
5178,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,4.615,1.575,21.04373551,20.80923582,0.140038097
5179,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,9.23,1.575,20.92795782,21.13221402,0.132750446
5180,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,13.845,1.575,20.88328309,20.95467463,0.11968999
5181,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,18.46,1.575,20.91491293,21.04373551,0.127548167
5182,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,23.075,1.575,20.81836054,20.89328943,0.12447658
5183,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,24.875,1.575,20.31981139,20.61277472,0.113578179
5184,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,6.9225,3.425,20.69030159,20.35495299,0.09477336
5185,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,11.5375,3.425,20.69495119,20.65121789,0.096317137
5186,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,16.1525,3.425,20.72480665,20.55941988,0.080306132
5187,825,0.439383029,23.89,18.33,18.747,10.280999999999999,11,20.7675,3.425,20.6933122,20.67079848,0.109929409
5188,826,0.439383029,23.89,18.33,19.302,13.337,11,2.825,1.575,21.09217077,20.9918093,0.129954467
5189,826,0.439383029,23.89,18.33,19.302,13.337,11,4.615,1.575,21.53630633,21.22240502,0.131667541
5190,826,0.439383029,23.89,18.33,19.302,13.337,11,9.23,1.575,21.35548382,21.55589999,0.131668049
5191,826,0.439383029,23.89,18.33,19.302,13.337,11,13.845,1.575,21.30730366,21.39613222,0.12376165300000001
5192,826,0.439383029,23.89,18.33,19.302,13.337,11,18.46,1.575,21.33960664,21.53630633,0.13402359
5193,826,0.439383029,23.89,18.33,19.302,13.337,11,23.075,1.575,21.24311384,21.29920871,0.12215127
5194,826,0.439383029,23.89,18.33,19.302,13.337,11,24.875,1.575,20.84048418,21.02353465,0.11180699699999999
5195,826,0.439383029,23.89,18.33,19.302,13.337,11,6.9225,3.425,21.18402813,20.85117744,0.09943874300000001
5196,826,0.439383029,23.89,18.33,19.302,13.337,11,11.5375,3.425,21.18679038,21.13212949,0.095044821
5197,826,0.439383029,23.89,18.33,19.302,13.337,11,16.1525,3.425,21.21926762,21.09217077,0.081786175
5198,826,0.439383029,23.89,18.33,19.302,13.337,11,20.7675,3.425,21.17988787,21.16501158,0.120492912
5199,827,0.439383029,23.89,18.33,19.302,11.114,11,2.825,1.575,20.96785251,20.91107481,0.126755799
5200,827,0.439383029,23.89,18.33,19.302,11.114,11,4.615,1.575,21.47101499,21.16619802,0.134302168
5201,827,0.439383029,23.89,18.33,19.302,11.114,11,9.23,1.575,21.32957659,21.50493518,0.13188663
5202,827,0.439383029,23.89,18.33,19.302,11.114,11,13.845,1.575,21.28610077,21.32535316,0.12047549099999999
5203,827,0.439383029,23.89,18.33,19.302,11.114,11,18.46,1.575,21.31936008,21.47101499,0.13073352
5204,827,0.439383029,23.89,18.33,19.302,11.114,11,23.075,1.575,21.22798461,21.27441851,0.122795968
5205,827,0.439383029,23.89,18.33,19.302,11.114,11,24.875,1.575,20.75426413,20.98116544,0.112991985
5206,827,0.439383029,23.89,18.33,19.302,11.114,11,6.9225,3.425,21.11739175,20.71772857,0.094988686
5207,827,0.439383029,23.89,18.33,19.302,11.114,11,11.5375,3.425,21.12183462,21.02121721,0.093375242
5208,827,0.439383029,23.89,18.33,19.302,11.114,11,16.1525,3.425,21.15311789,20.96785251,0.079581592
5209,827,0.439383029,23.89,18.33,19.302,11.114,11,20.7675,3.425,21.11937504,21.05537753,0.111601789
5210,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,2.825,1.575,20.90087988,20.86858673,0.124245093
5211,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,4.615,1.575,21.39442829,21.15951901,0.137028243
5212,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,9.23,1.575,21.32314024,21.44622297,0.134372817
5213,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,13.845,1.575,21.27801663,21.29264826,0.11894478
5214,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,18.46,1.575,21.31216229,21.39442829,0.12616455699999998
5215,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,23.075,1.575,21.22021528,21.19897752,0.121828525
5216,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,24.875,1.575,20.72142473,20.96336569,0.113164505
5217,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,6.9225,3.425,21.0940141,20.67848471,0.093167183
5218,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,11.5375,3.425,21.09823996,20.95851721,0.09226410300000001
5219,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,16.1525,3.425,21.12587217,20.90087988,0.079222229
5220,828,0.439383029,23.89,18.33,19.302,10.280999999999999,11,20.7675,3.425,21.09678074,20.83703011,0.09417796
5221,829,0.439383029,29.44,14.17,14.587,14.727,11,2.825,1.575,18.37970261,18.50327239,0.152989113
5222,829,0.439383029,29.44,14.17,14.587,14.727,11,4.615,1.575,18.79053371,18.86513066,0.097085158
5223,829,0.439383029,29.44,14.17,14.587,14.727,11,9.23,1.575,17.54769486,18.72875441,0.116891751
5224,829,0.439383029,29.44,14.17,14.587,14.727,11,13.845,1.575,17.50728143,18.60851061,0.10254521800000001
5225,829,0.439383029,29.44,14.17,14.587,14.727,11,18.46,1.575,17.52903969,18.79053371,0.12163919
5226,829,0.439383029,29.44,14.17,14.587,14.727,11,23.075,1.575,17.41713493,18.72241885,0.112325387
5227,829,0.439383029,29.44,14.17,14.587,14.727,11,24.875,1.575,17.08299729,18.28481673,0.146668928
5228,829,0.439383029,29.44,14.17,14.587,14.727,11,6.9225,3.425,17.49391347,18.613334,0.09252754099999999
5229,829,0.439383029,29.44,14.17,14.587,14.727,11,11.5375,3.425,17.48260503,18.46357242,0.094317736
5230,829,0.439383029,29.44,14.17,14.587,14.727,11,16.1525,3.425,17.52476196,18.37970261,0.09132197800000001
5231,829,0.439383029,29.44,14.17,14.587,14.727,11,20.7675,3.425,17.4876807,18.71177783,0.115759258
5232,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,2.825,1.575,18.33067245,18.44937063,0.15065036199999998
5233,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,4.615,1.575,18.58955665,18.82406103,0.095466886
5234,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,9.23,1.575,17.52930574,18.67018615,0.11436808400000001
5235,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,13.845,1.575,17.48878257,18.56019252,0.103637061
5236,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,18.46,1.575,17.50659566,18.58955665,0.11840345599999999
5237,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,23.075,1.575,17.41025251,18.83062776,0.10999196
5238,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,24.875,1.575,16.99416259,18.25954914,0.148281992
5239,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,6.9225,3.425,17.42975207,18.55856277,0.088757004
5240,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,11.5375,3.425,17.41726608,18.4353741,0.09430584800000001
5241,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,16.1525,3.425,17.45936495,18.33067245,0.09249848699999999
5242,830,0.439383029,29.44,14.17,14.587,12.504000000000001,11,20.7675,3.425,17.42866135,18.7215291,0.11603325199999999
5243,831,0.439383029,29.44,14.17,14.587,11.671,11,2.825,1.575,18.31436729,18.42691678,0.148867791
5244,831,0.439383029,29.44,14.17,14.587,11.671,11,4.615,1.575,18.56664266,18.80642295,0.095833875
5245,831,0.439383029,29.44,14.17,14.587,11.671,11,9.23,1.575,17.52130281,18.63196289,0.111282904
5246,831,0.439383029,29.44,14.17,14.587,11.671,11,13.845,1.575,17.48183237,18.56891518,0.10621245300000001
5247,831,0.439383029,29.44,14.17,14.587,11.671,11,18.46,1.575,17.50146626,18.56664266,0.114956966
5248,831,0.439383029,29.44,14.17,14.587,11.671,11,23.075,1.575,17.40591386,18.8303932,0.109816919
5249,831,0.439383029,29.44,14.17,14.587,11.671,11,24.875,1.575,16.96111836,18.24637133,0.148385635
5250,831,0.439383029,29.44,14.17,14.587,11.671,11,6.9225,3.425,17.40623769,18.54171645,0.087977289
5251,831,0.439383029,29.44,14.17,14.587,11.671,11,11.5375,3.425,17.39506507,18.41037742,0.09273739
5252,831,0.439383029,29.44,14.17,14.587,11.671,11,16.1525,3.425,17.43597897,18.31436729,0.09269120300000001
5253,831,0.439383029,29.44,14.17,14.587,11.671,11,20.7675,3.425,17.40448021,18.68539364,0.11636684800000001
5254,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,2.825,1.575,18.74067587,18.86901733,0.149515918
5255,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,4.615,1.575,19.09500076,19.20357648,0.09744404699999999
5256,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,9.23,1.575,17.94351801,19.10628081,0.11321490599999999
5257,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,13.845,1.575,17.90233731,18.969799899999998,0.10360460099999999
5258,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,18.46,1.575,17.92303885,19.09500076,0.12477705900000001
5259,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,23.075,1.575,17.82854021,19.23173023,0.109721767
5260,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,24.875,1.575,17.48589379,18.6684517,0.145484975
5261,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,6.9225,3.425,17.89650773,19.01509572,0.09312109199999999
5262,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,11.5375,3.425,17.88419614,18.86416028,0.093484265
5263,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,16.1525,3.425,17.92555696,18.74067587,0.092221579
5264,832,0.439383029,29.44,14.17,15.142000000000001,14.727,11,20.7675,3.425,17.89813146,19.20776059,0.11466505
5265,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,2.825,1.575,18.69361752,18.79921077,0.146404602
5266,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,4.615,1.575,18.96497709,19.1547258,0.097219105
5267,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,9.23,1.575,17.926242499999997,18.95771664,0.105742255
5268,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,13.845,1.575,17.88536515,18.9650953,0.108576996
5269,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,18.46,1.575,17.90514099,18.96497709,0.114416208
5270,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,23.075,1.575,17.81471346,19.22391865,0.10856967599999999
5271,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,24.875,1.575,17.39632857,18.62409456,0.146683461
5272,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,6.9225,3.425,17.83164994,18.91960206,0.093207555
5273,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,11.5375,3.425,17.8202147,18.79538493,0.092115918
5274,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,16.1525,3.425,17.86174478,18.69361752,0.093776459
5275,833,0.439383029,29.44,14.17,15.142000000000001,12.504000000000001,11,20.7675,3.425,17.83142246,19.08837515,0.116208034
5276,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,2.825,1.575,18.66954155,18.77408363,0.14506158
5277,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,4.615,1.575,18.90867989,19.13859635,0.097129155
5278,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,9.23,1.575,17.91944272,18.9325956,0.104857282
5279,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,13.845,1.575,17.87878562,18.9606782,0.110185004
5280,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,18.46,1.575,17.89949491,18.90867989,0.111000541
5281,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,23.075,1.575,17.80923658,19.21545192,0.10857151
5282,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,24.875,1.575,17.36303471,18.60256258,0.145364941
5283,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,6.9225,3.425,17.80803674,18.89464726,0.09335689999999999
5284,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,11.5375,3.425,17.79598059,18.76940878,0.09161058
5285,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,16.1525,3.425,17.83728911,18.66954155,0.092939725
5286,834,0.439383029,29.44,14.17,15.142000000000001,11.671,11,20.7675,3.425,17.80544102,19.02492297,0.11625858800000001
5287,835,0.439383029,29.44,15.56,15.977,14.727,11,2.825,1.575,19.47713209,19.53617901,0.14788700400000002
5288,835,0.439383029,29.44,15.56,15.977,14.727,11,4.615,1.575,19.91802744,19.93014359,0.10001427199999999
5289,835,0.439383029,29.44,15.56,15.977,14.727,11,9.23,1.575,18.71535973,19.83988896,0.113272943
5290,835,0.439383029,29.44,15.56,15.977,14.727,11,13.845,1.575,18.67507715,19.71329377,0.10524688199999999
5291,835,0.439383029,29.44,15.56,15.977,14.727,11,18.46,1.575,18.69956454,19.91802744,0.12208449099999999
5292,835,0.439383029,29.44,15.56,15.977,14.727,11,23.075,1.575,18.59116093,19.80036964,0.11306730699999999
5293,835,0.439383029,29.44,15.56,15.977,14.727,11,24.875,1.575,18.2347285,19.38106231,0.145654979
5294,835,0.439383029,29.44,15.56,15.977,14.727,11,6.9225,3.425,18.63554388,19.7109126,0.09476053400000001
5295,835,0.439383029,29.44,15.56,15.977,14.727,11,11.5375,3.425,18.62586984,19.58057112,0.093765544
5296,835,0.439383029,29.44,15.56,15.977,14.727,11,16.1525,3.425,18.66488483,19.47713209,0.092424572
5297,835,0.439383029,29.44,15.56,15.977,14.727,11,20.7675,3.425,18.635826100000003,19.86299146,0.113390431
5298,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,2.825,1.575,19.41218706,19.48142675,0.145123633
5299,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,4.615,1.575,19.74811056,19.87991634,0.10018430800000001
5300,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,9.23,1.575,18.69707939,19.73492948,0.108008746
5301,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,13.845,1.575,18.65863165,19.69475503,0.109562533
5302,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,18.46,1.575,18.6779607,19.74811056,0.117958147
5303,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,23.075,1.575,18.58429433,19.899075,0.109772816
5304,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,24.875,1.575,18.14676321,19.3590199,0.14764132
5305,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,6.9225,3.425,18.57041812,19.62127561,0.09332305
5306,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,11.5375,3.425,18.5595164,19.50520629,0.09437869300000001
5307,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,16.1525,3.425,18.60112162,19.41218706,0.09407163
5308,836,0.439383029,29.44,15.56,15.977,12.504000000000001,11,20.7675,3.425,18.57465281,19.83163032,0.11448764800000001
5309,837,0.439383029,29.44,15.56,15.977,11.671,11,2.825,1.575,19.37986231,19.45281732,0.143882479
5310,837,0.439383029,29.44,15.56,15.977,11.671,11,4.615,1.575,19.70789988,19.85407869,0.09980882
5311,837,0.439383029,29.44,15.56,15.977,11.671,11,9.23,1.575,18.69134522,19.68696382,0.104338956
5312,837,0.439383029,29.44,15.56,15.977,11.671,11,13.845,1.575,18.652496300000003,19.68861865,0.110973365
5313,837,0.439383029,29.44,15.56,15.977,11.671,11,18.46,1.575,18.67092133,19.70789988,0.11642013699999999
5314,837,0.439383029,29.44,15.56,15.977,11.671,11,23.075,1.575,18.58009796,19.90217744,0.10989443
5315,837,0.439383029,29.44,15.56,15.977,11.671,11,24.875,1.575,18.11419778,19.34217252,0.147781023
5316,837,0.439383029,29.44,15.56,15.977,11.671,11,6.9225,3.425,18.54679396,19.60037693,0.09229863099999999
5317,837,0.439383029,29.44,15.56,15.977,11.671,11,11.5375,3.425,18.53646752,19.46771344,0.095177661
5318,837,0.439383029,29.44,15.56,15.977,11.671,11,16.1525,3.425,18.57674549,19.37986231,0.09398458900000001
5319,837,0.439383029,29.44,15.56,15.977,11.671,11,20.7675,3.425,18.55028861,19.79433063,0.114711225
5320,838,0.439383029,29.44,15.56,16.532,14.727,11,2.825,1.575,19.84903899,19.8985178,0.144750131
5321,838,0.439383029,29.44,15.56,16.532,14.727,11,4.615,1.575,20.24728641,20.28632911,0.101459045
5322,838,0.439383029,29.44,15.56,16.532,14.727,11,9.23,1.575,19.11035129,20.20144284,0.110154936
5323,838,0.439383029,29.44,15.56,16.532,14.727,11,13.845,1.575,19.07311138,20.08795211,0.108536359
5324,838,0.439383029,29.44,15.56,16.532,14.727,11,18.46,1.575,19.093511399999997,20.24728641,0.12569464800000002
5325,838,0.439383029,29.44,15.56,16.532,14.727,11,23.075,1.575,19.00216362,20.29165741,0.109604584
5326,838,0.439383029,29.44,15.56,16.532,14.727,11,24.875,1.575,18.63743694,19.76088834,0.144916514
5327,838,0.439383029,29.44,15.56,16.532,14.727,11,6.9225,3.425,19.03790341,20.08706352,0.094762733
5328,838,0.439383029,29.44,15.56,16.532,14.727,11,11.5375,3.425,19.02547491,19.94180268,0.095029863
5329,838,0.439383029,29.44,15.56,16.532,14.727,11,16.1525,3.425,19.0655352,19.84903899,0.09563808
5330,838,0.439383029,29.44,15.56,16.532,14.727,11,20.7675,3.425,19.04459723,20.33956785,0.11300933699999999
5331,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,2.825,1.575,19.76237577,19.83375981,0.142298679
5332,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,4.615,1.575,20.09361564,20.23203081,0.10060528199999999
5333,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,9.23,1.575,19.09415172,20.0713854,0.104305872
5334,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,13.845,1.575,19.05948972,20.03840645,0.111174732
5335,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,18.46,1.575,19.07322308,20.09361564,0.11837
5336,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,23.075,1.575,18.98916225,20.29381718,0.10951954400000001
5337,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,24.875,1.575,18.54952504,19.70990637,0.144923924
5338,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,6.9225,3.425,18.97431409,20.01643118,0.09524567199999999
5339,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,11.5375,3.425,18.96422976,19.86255532,0.094121046
5340,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,16.1525,3.425,19.00261906,19.76237577,0.09429051199999999
5341,839,0.439383029,29.44,15.56,16.532,12.504000000000001,11,20.7675,3.425,18.97686589,20.19434323,0.114723487
5342,840,0.439383029,29.44,15.56,16.532,11.671,11,2.825,1.575,19.72974877,19.80480139,0.14141827699999998
5343,840,0.439383029,29.44,15.56,16.532,11.671,11,4.615,1.575,20.03276745,20.20821609,0.100100605
5344,840,0.439383029,29.44,15.56,16.532,11.671,11,9.23,1.575,19.0879223,20.042127100000002,0.102821983
5345,840,0.439383029,29.44,15.56,16.532,11.671,11,13.845,1.575,19.05365382,20.00484664,0.110690939
5346,840,0.439383029,29.44,15.56,16.532,11.671,11,18.46,1.575,19.0676166,20.03276745,0.112629546
5347,840,0.439383029,29.44,15.56,16.532,11.671,11,23.075,1.575,18.983624600000002,20.2817633,0.109189769
5348,840,0.439383029,29.44,15.56,16.532,11.671,11,24.875,1.575,18.51692525,19.68370108,0.143661815
5349,840,0.439383029,29.44,15.56,16.532,11.671,11,6.9225,3.425,18.95051116,19.98423831,0.097018201
5350,840,0.439383029,29.44,15.56,16.532,11.671,11,11.5375,3.425,18.940161399999997,19.84318969,0.092380986
5351,840,0.439383029,29.44,15.56,16.532,11.671,11,16.1525,3.425,18.97846736,19.72974877,0.094591965
5352,840,0.439383029,29.44,15.56,16.532,11.671,11,20.7675,3.425,18.95014062,20.09978158,0.113538391
5353,841,0.439383029,29.44,18.33,18.747,14.727,11,2.825,1.575,21.60253181,21.60035044,0.13791536199999999
5354,841,0.439383029,29.44,18.33,18.747,14.727,11,4.615,1.575,22.00142576,21.93644265,0.10610612400000001
5355,841,0.439383029,29.44,18.33,18.747,14.727,11,9.23,1.575,21.05711249,22.10970556,0.123911619
5356,841,0.439383029,29.44,18.33,18.747,14.727,11,13.845,1.575,21.01996114,21.89505641,0.106133429
5357,841,0.439383029,29.44,18.33,18.747,14.727,11,18.46,1.575,21.03460049,22.00142576,0.119915756
5358,841,0.439383029,29.44,18.33,18.747,14.727,11,23.075,1.575,20.94300876,22.0194603,0.114790299
5359,841,0.439383029,29.44,18.33,18.747,14.727,11,24.875,1.575,20.53804768,21.56115299,0.13334695
5360,841,0.439383029,29.44,18.33,18.747,14.727,11,6.9225,3.425,20.90950113,21.68723726,0.093519901
5361,841,0.439383029,29.44,18.33,18.747,14.727,11,11.5375,3.425,20.91369997,21.74878935,0.082752865
5362,841,0.439383029,29.44,18.33,18.747,14.727,11,16.1525,3.425,20.94635331,21.60253181,0.095446768
5363,841,0.439383029,29.44,18.33,18.747,14.727,11,20.7675,3.425,20.91657547,21.90342356,0.108323659
5364,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,2.825,1.575,21.59201175,21.54145449,0.136136756
5365,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,4.615,1.575,21.89122042,21.90257095,0.105243603
5366,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,9.23,1.575,21.0371172,22.05161335,0.121016863
5367,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,13.845,1.575,21.00169892,21.88394578,0.105514707
5368,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,18.46,1.575,21.02455816,21.89122042,0.100952871
5369,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,23.075,1.575,20.92708079,21.99319281,0.116856315
5370,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,24.875,1.575,20.45051083,21.50777617,0.135066201
5371,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,6.9225,3.425,20.84496932,21.61533506,0.09488553699999999
5372,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,11.5375,3.425,20.84808653,21.64654001,0.079446502
5373,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,16.1525,3.425,20.88273313,21.59201175,0.09077435
5374,842,0.439383029,29.44,18.33,18.747,12.504000000000001,11,20.7675,3.425,20.85424777,21.822702800000002,0.114306391
5375,843,0.439383029,29.44,18.33,18.747,11.671,11,2.825,1.575,21.5583432,21.51430139,0.13530947599999998
5376,843,0.439383029,29.44,18.33,18.747,11.671,11,4.615,1.575,21.85968286,21.87922598,0.10465307300000001
5377,843,0.439383029,29.44,18.33,18.747,11.671,11,9.23,1.575,21.02950339,22.021188600000002,0.119844584
5378,843,0.439383029,29.44,18.33,18.747,11.671,11,13.845,1.575,20.9945863,21.86199128,0.10501537300000001
5379,843,0.439383029,29.44,18.33,18.747,11.671,11,18.46,1.575,21.01583301,21.85968286,0.100525239
5380,843,0.439383029,29.44,18.33,18.747,11.671,11,23.075,1.575,20.92108619,21.98321981,0.11631573
5381,843,0.439383029,29.44,18.33,18.747,11.671,11,24.875,1.575,20.418325199999998,21.490219800000002,0.136285
5382,843,0.439383029,29.44,18.33,18.747,11.671,11,6.9225,3.425,20.81987453,21.56147006,0.093992602
5383,843,0.439383029,29.44,18.33,18.747,11.671,11,11.5375,3.425,20.82345582,21.60747934,0.080079174
5384,843,0.439383029,29.44,18.33,18.747,11.671,11,16.1525,3.425,20.85814341,21.5583432,0.090587729
5385,843,0.439383029,29.44,18.33,18.747,11.671,11,20.7675,3.425,20.82888609,21.74417831,0.112130985
5386,844,0.439383029,29.44,18.33,19.302,14.727,11,2.825,1.575,21.99475005,21.97455286,0.134722639
5387,844,0.439383029,29.44,18.33,19.302,14.727,11,4.615,1.575,22.33962655,22.30879976,0.108559555
5388,844,0.439383029,29.44,18.33,19.302,14.727,11,9.23,1.575,21.45368788,22.47220325,0.12440280599999999
5389,844,0.439383029,29.44,18.33,19.302,14.727,11,13.845,1.575,21.41860581,22.32653469,0.11021089999999999
5390,844,0.439383029,29.44,18.33,19.302,14.727,11,18.46,1.575,21.4399881,22.33962655,0.104672357
5391,844,0.439383029,29.44,18.33,19.302,14.727,11,23.075,1.575,21.34375937,22.35621009,0.114692852
5392,844,0.439383029,29.44,18.33,19.302,14.727,11,24.875,1.575,20.94095563,21.90280003,0.13174817
5393,844,0.439383029,29.44,18.33,19.302,14.727,11,6.9225,3.425,21.31294546,22.05852794,0.094242275
5394,844,0.439383029,29.44,18.33,19.302,14.727,11,11.5375,3.425,21.31713516,22.09006291,0.079928937
5395,844,0.439383029,29.44,18.33,19.302,14.727,11,16.1525,3.425,21.35138682,21.99475005,0.09344556400000001
5396,844,0.439383029,29.44,18.33,19.302,14.727,11,20.7675,3.425,21.32316568,22.28121814,0.11345765
5397,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,2.825,1.575,21.92030993,21.91284645,0.13302466699999999
5398,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,4.615,1.575,22.25230312,22.26022368,0.107629759
5399,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,9.23,1.575,21.43397537,22.40688646,0.12375083
5400,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,13.845,1.575,21.39864849,22.26231737,0.10760926800000001
5401,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,18.46,1.575,21.41886012,22.25230312,0.102183439
5402,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,23.075,1.575,21.32828155,22.33098674,0.113977335
5403,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,24.875,1.575,20.85370053,21.85390753,0.133267304
5404,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,6.9225,3.425,21.24626407,21.94654999,0.096520331
5405,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,11.5375,3.425,21.25003797,21.98384466,0.07892476
