index,sim,tem,mass,n,occ,x,y,T
1500,501,20,21,26,3,7.185,5.8,26.3306946073645
1501,501,20,21,26,3,10.185,3.8,26.6693851796304
1502,501,20,21,26,3,13.175,5.8,26.4152831098695
1503,502,22,31,22,3,7.185,5.8,23.7820552070854
1504,502,22,31,22,3,10.185,3.8,23.936707872597
1505,502,22,31,22,3,13.175,5.8,23.8294202185726
1506,503,19,4,22,3,7.185,5.8,21.4138217211493
1507,503,19,4,22,3,10.185,3.8,21.2027966295418
1508,503,19,4,22,3,13.175,5.8,21.2466322355619
1509,504,20,2,26,3,7.185,5.8,24.7592796305669
1510,504,20,2,26,3,10.185,3.8,24.4644738518173
1511,504,20,2,26,3,13.175,5.8,24.3917374691901
1512,505,22,11,28,3,7.185,5.8,26.9673546357107
1513,505,22,11,28,3,10.185,3.8,26.886869643366
1514,505,22,11,28,3,13.175,5.8,26.9575009660314
1515,506,17,19,26,3,7.185,5.8,26.2030315755613
1516,506,17,19,26,3,10.185,3.8,26.5034716234313
1517,506,17,19,26,3,13.175,5.8,26.3583310189871
1518,507,12,4,27,3,7.185,5.8,26.052970153316
1519,507,12,4,27,3,10.185,3.8,25.9553455657892
1520,507,12,4,27,3,13.175,5.8,25.7096961421087
1521,508,18,26,21,3,7.185,5.8,22.3883742528601
1522,508,18,26,21,3,10.185,3.8,22.6156022947962
1523,508,18,26,21,3,13.175,5.8,22.4580886165093
1524,509,23,2,21,3,7.185,5.8,19.9913851277638
1525,509,23,2,21,3,10.185,3.8,19.88644181362
1526,509,23,2,21,3,13.175,5.8,19.9018173075225
1527,510,15,9,25,3,7.185,5.8,24.7404932851235
1528,510,15,9,25,3,10.185,3.8,24.489695899729
1529,510,15,9,25,3,13.175,5.8,24.5500476312106
1530,511,12,5,24,3,7.185,5.8,23.8112689813976
1531,511,12,5,24,3,10.185,3.8,23.6790853611135
1532,511,12,5,24,3,13.175,5.8,23.3636781776958
1533,512,21,23,20,3,7.185,5.8,21.2692730085644
1534,512,21,23,20,3,10.185,3.8,21.5367667125412
1535,512,21,23,20,3,13.175,5.8,21.4146423872995
1536,513,17,25,25,3,7.185,5.8,25.8734680425167
1537,513,17,25,25,3,10.185,3.8,26.1241943891744
1538,513,17,25,25,3,13.175,5.8,25.9940417532659
1539,514,15,20,26,3,7.185,5.8,26.3772295881564
1540,514,15,20,26,3,10.185,3.8,26.6950686043881
1541,514,15,20,26,3,13.175,5.8,26.5126313552919
1542,515,20,19,23,3,7.185,5.8,23.5520487091768
1543,515,20,19,23,3,10.185,3.8,23.864224371463
1544,515,20,19,23,3,13.175,5.8,23.6297898929574
1545,516,14,20,26,3,7.185,5.8,26.4043326803015
1546,516,14,20,26,3,10.185,3.8,26.7089203416506
1547,516,14,20,26,3,13.175,5.8,26.5591399433445
1548,517,14,21,24,3,7.185,5.8,24.7147675622604
1549,517,14,21,24,3,10.185,3.8,24.9881712265606
1550,517,14,21,24,3,13.175,5.8,24.8485932945215
1551,518,18,26,26,3,7.185,5.8,26.8423286520385
1552,518,18,26,26,3,10.185,3.8,27.0897291130813
1553,518,18,26,26,3,13.175,5.8,26.9703587435624
1554,519,20,13,27,3,7.185,5.8,26.477185287987
1555,519,20,13,27,3,10.185,3.8,26.4262232482323
1556,519,20,13,27,3,13.175,5.8,26.4375302563987
1557,520,13,20,20,3,7.185,5.8,21.0201195344563
1558,520,13,20,20,3,10.185,3.8,21.2836017457226
1559,520,13,20,20,3,13.175,5.8,21.1804400722472
1560,521,18,22,21,3,7.185,5.8,22.0522577062993
1561,521,18,22,21,3,10.185,3.8,22.3168247193594
1562,521,18,22,21,3,13.175,5.8,22.2065957795356
1563,522,13,1,25,3,7.185,5.8,24.0684847246177
1564,522,13,1,25,3,10.185,3.8,23.7813740115248
1565,522,13,1,25,3,13.175,5.8,23.660364385643
1566,523,21,4,23,3,7.185,5.8,22.1854990886563
1567,523,21,4,23,3,10.185,3.8,22.0121460166286
1568,523,21,4,23,3,13.175,5.8,21.937316789212
1569,524,17,19,20,3,7.185,5.8,20.9360612438844
1570,524,17,19,20,3,10.185,3.8,21.2268055375162
1571,524,17,19,20,3,13.175,5.8,21.0663617769976
1572,525,18,23,28,3,7.185,5.8,28.3174331659545
1573,525,18,23,28,3,10.185,3.8,28.6377676965055
1574,525,18,23,28,3,13.175,5.8,28.4205689543862
1575,526,14,3,24,3,7.185,5.8,23.6330357243241
1576,526,14,3,24,3,10.185,3.8,23.0651727825618
1577,526,14,3,24,3,13.175,5.8,23.2717093951785
1578,527,18,27,23,3,7.185,5.8,24.2541134727097
1579,527,18,27,23,3,10.185,3.8,24.4866893747327
1580,527,18,27,23,3,13.175,5.8,24.3446809999903
1581,528,23,9,20,3,7.185,5.8,19.9067150217811
1582,528,23,9,20,3,10.185,3.8,19.9264800963743
1583,528,23,9,20,3,13.175,5.8,19.8820789442919
1584,529,20,16,28,3,7.185,5.8,27.5300236040167
1585,529,20,16,28,3,10.185,3.8,27.6660290232019
1586,529,20,16,28,3,13.175,5.8,27.6912122465945
1587,530,19,15,28,3,7.185,5.8,27.5762317881198
1588,530,19,15,28,3,10.185,3.8,27.5563676386406
1589,530,19,15,28,3,13.175,5.8,27.5766280845642
1590,531,15,5,23,3,7.185,5.8,22.472771369953
1591,531,15,5,23,3,10.185,3.8,22.5342831053266
1592,531,15,5,23,3,13.175,5.8,22.4763847190138
1593,532,21,7,25,3,7.185,5.8,24.1193852488955
1594,532,21,7,25,3,10.185,3.8,23.9826082231613
1595,532,21,7,25,3,13.175,5.8,24.0469224192271
1596,533,23,8,24,3,7.185,5.8,23.1873116568386
1597,533,23,8,24,3,10.185,3.8,23.0496563179885
1598,533,23,8,24,3,13.175,5.8,23.1534550918302
1599,534,17,5,27,3,7.185,5.8,26.07882973835
1600,534,17,5,27,3,10.185,3.8,25.8482804194693
1601,534,17,5,27,3,13.175,5.8,25.7230688687183
1602,535,15,3,23,3,7.185,5.8,22.2627071605394
1603,535,15,3,23,3,10.185,3.8,22.3015076624481
1604,535,15,3,23,3,13.175,5.8,22.2710750531846
1605,536,16,31,27,3,7.185,5.8,28.1239624115651
1606,536,16,31,27,3,10.185,3.8,28.3323923080195
1607,536,16,31,27,3,13.175,5.8,28.1991615937972
1608,537,14,8,24,3,7.185,5.8,23.8502531925179
1609,537,14,8,24,3,10.185,3.8,23.8165280139286
1610,537,14,8,24,3,13.175,5.8,23.7171878996112
1611,538,14,12,22,3,7.185,5.8,22.1906292722846
1612,538,14,12,22,3,10.185,3.8,22.5101888618884
1613,538,14,12,22,3,13.175,5.8,22.3898246418913
1614,539,21,31,20,3,7.185,5.8,21.9534699657025
1615,539,21,31,20,3,10.185,3.8,22.0950142837257
1616,539,21,31,20,3,13.175,5.8,21.9876447872705
1617,540,19,2,20,3,7.185,5.8,19.4945867139785
1618,540,19,2,20,3,10.185,3.8,19.3962371613395
1619,540,19,2,20,3,13.175,5.8,19.3292372745665
1620,541,14,5,24,3,7.185,5.8,23.6767417661667
1621,541,14,5,24,3,10.185,3.8,23.3382541996455
1622,541,14,5,24,3,13.175,5.8,23.3538737253045
1623,0,15,26,24,8,4.415,3.8,25.1989024615143
1624,0,15,26,24,8,4.415,5.8,25.2394435555728
1625,0,15,26,24,8,7.185,3.8,25.357724489029
1626,0,15,26,24,8,7.185,5.8,25.3807216279016
1627,0,15,26,24,8,10.185,3.8,25.4304599289802
1628,0,15,26,24,8,13.175,5.8,25.3840547156989
1629,0,15,26,24,8,15.885,3.8,25.1987804615078
1630,0,15,26,24,8,15.885,5.8,25.2119967912033
1631,1,17,1,23,8,4.415,3.8,22.0878896408006
1632,1,17,1,23,8,4.415,5.8,22.0698639373266
1633,1,17,1,23,8,7.185,3.8,21.48858345932
1634,1,17,1,23,8,7.185,5.8,22.0453438046505
1635,1,17,1,23,8,10.185,3.8,21.8523138936968
1636,1,17,1,23,8,13.175,5.8,22.191454670956
1637,1,17,1,23,8,15.885,3.8,22.2243133203855
1638,1,17,1,23,8,15.885,5.8,21.9355647142333
1639,2,17,11,23,8,4.415,3.8,22.9372293147727
1640,2,17,11,23,8,4.415,5.8,23.0146728518794
1641,2,17,11,23,8,7.185,3.8,22.9615742542257
1642,2,17,11,23,8,7.185,5.8,22.9887823316287
1643,2,17,11,23,8,10.185,3.8,23.1148304373224
1644,2,17,11,23,8,13.175,5.8,23.1411676917436
1645,2,17,11,23,8,15.885,3.8,22.9196382429594
1646,2,17,11,23,8,15.885,5.8,22.9550556106044
1647,3,13,23,25,8,4.415,3.8,25.847136222052
1648,3,13,23,25,8,4.415,5.8,25.9137292108668
1649,3,13,23,25,8,7.185,3.8,26.1071371469119
1650,3,13,23,25,8,7.185,5.8,26.1645771936066
1651,3,13,23,25,8,10.185,3.8,26.1686155896755
1652,3,13,23,25,8,13.175,5.8,26.1140698748881
1653,3,13,23,25,8,15.885,3.8,25.8599910766408
1654,3,13,23,25,8,15.885,5.8,25.9033886290178
1655,4,22,19,28,8,4.415,3.8,27.6362598467836
1656,4,22,19,28,8,4.415,5.8,27.7617157510581
1657,4,22,19,28,8,7.185,3.8,27.6139477205833
1658,4,22,19,28,8,7.185,5.8,27.7456628851386
1659,4,22,19,28,8,10.185,3.8,28.0441049670255
1660,4,22,19,28,8,13.175,5.8,27.9745082244062
1661,4,22,19,28,8,15.885,3.8,27.729032910581
1662,4,22,19,28,8,15.885,5.8,27.7340241152092
1663,5,17,30,24,8,4.415,3.8,25.5361684494017
1664,5,17,30,24,8,4.415,5.8,25.555808675866
1665,5,17,30,24,8,7.185,3.8,25.6134218112619
1666,5,17,30,24,8,7.185,5.8,25.5959709572672
1667,5,17,30,24,8,10.185,3.8,25.706142946396
1668,5,17,30,24,8,13.175,5.8,25.649143697028
1669,5,17,30,24,8,15.885,3.8,25.5217940819575
1670,5,17,30,24,8,15.885,5.8,25.504406066419
1671,6,20,4,25,8,4.415,3.8,23.0174851511233
1672,6,20,4,25,8,4.415,5.8,23.8591257692298
1673,6,20,4,25,8,7.185,3.8,23.2621373536067
1674,6,20,4,25,8,7.185,5.8,23.5761914266465
1675,6,20,4,25,8,10.185,3.8,23.8867009956512
1676,6,20,4,25,8,13.175,5.8,23.2643533247441
1677,6,20,4,25,8,15.885,3.8,23.7183911565873
1678,6,20,4,25,8,15.885,5.8,22.9647626135626
1679,7,27,4,21,8,4.415,3.8,19.5713891149485
1680,7,27,4,21,8,4.415,5.8,20.2611556745628
1681,7,27,4,21,8,7.185,3.8,19.5542145740503
1682,7,27,4,21,8,7.185,5.8,19.8979919479164
1683,7,27,4,21,8,10.185,3.8,20.036534858319
1684,7,27,4,21,8,13.175,5.8,20.2239312588592
1685,7,27,4,21,8,15.885,3.8,19.9819545972213
1686,7,27,4,21,8,15.885,5.8,19.7274033214183
1687,8,18,20,25,8,4.415,3.8,25.5574506752175
1688,8,18,20,25,8,4.415,5.8,25.561363201968
1689,8,18,20,25,8,7.185,3.8,25.7449014416574
1690,8,18,20,25,8,7.185,5.8,25.8058125605094
1691,8,18,20,25,8,10.185,3.8,25.8753060866002
1692,8,18,20,25,8,13.175,5.8,25.7823672662159
1693,8,18,20,25,8,15.885,3.8,25.5313267149875
1694,8,18,20,25,8,15.885,5.8,25.5621142747368
1695,9,18,14,25,8,4.415,3.8,24.5959815691435
1696,9,18,14,25,8,4.415,5.8,24.9504917844974
1697,9,18,14,25,8,7.185,3.8,24.8781163341583
1698,9,18,14,25,8,7.185,5.8,24.9047695704596
1699,9,18,14,25,8,10.185,3.8,25.0731819788078
1700,9,18,14,25,8,13.175,5.8,25.0770038724423
1701,9,18,14,25,8,15.885,3.8,24.8473114710494
1702,9,18,14,25,8,15.885,5.8,24.847552960535
1703,10,20,19,27,8,4.415,3.8,27.0571116623975
1704,10,20,19,27,8,4.415,5.8,27.0644845702296
1705,10,20,19,27,8,7.185,3.8,27.0355770578353
1706,10,20,19,27,8,7.185,5.8,27.0567029776929
1707,10,20,19,27,8,10.185,3.8,27.3236930003546
1708,10,20,19,27,8,13.175,5.8,27.2595774022453
1709,10,20,19,27,8,15.885,3.8,27.0528062729445
1710,10,20,19,27,8,15.885,5.8,27.0769556157447
1711,11,15,14,27,8,4.415,3.8,26.8083201107536
1712,11,15,14,27,8,4.415,5.8,26.8674069889224
1713,11,15,14,27,8,7.185,3.8,26.8516622529447
1714,11,15,14,27,8,7.185,5.8,26.84557134941
1715,11,15,14,27,8,10.185,3.8,27.0502543670281
1716,11,15,14,27,8,13.175,5.8,27.0542639527657
1717,11,15,14,27,8,15.885,3.8,26.8742007295257
1718,11,15,14,27,8,15.885,5.8,26.8310488965808
1719,12,18,3,25,8,4.415,3.8,23.3071652287871
1720,12,18,3,25,8,4.415,5.8,23.8760612850277
1721,12,18,3,25,8,7.185,3.8,23.4263434141085
1722,12,18,3,25,8,7.185,5.8,23.7119333938972
1723,12,18,3,25,8,10.185,3.8,23.9796052157574
1724,12,18,3,25,8,13.175,5.8,23.4732568420606
1725,12,18,3,25,8,15.885,3.8,23.8661070521277
1726,12,18,3,25,8,15.885,5.8,23.1921335521423
1727,13,23,8,21,8,4.415,3.8,20.4227248386517
1728,13,23,8,21,8,4.415,5.8,20.8103930189814
1729,13,23,8,21,8,7.185,3.8,20.4342141475818
1730,13,23,8,21,8,7.185,5.8,20.6088632687771
1731,13,23,8,21,8,10.185,3.8,20.8215521100707
1732,13,23,8,21,8,13.175,5.8,20.8738590183507
1733,13,23,8,21,8,15.885,3.8,20.5794476730487
1734,13,23,8,21,8,15.885,5.8,20.5142956620534
1735,14,22,1,22,8,4.415,3.8,20.5029608903565
1736,14,22,1,22,8,4.415,5.8,21.13289792078
1737,14,22,1,22,8,7.185,3.8,20.432575968905
1738,14,22,1,22,8,7.185,5.8,20.8185337884349
1739,14,22,1,22,8,10.185,3.8,20.8882104014298
1740,14,22,1,22,8,13.175,5.8,21.0022473262292
1741,14,22,1,22,8,15.885,3.8,20.8998893517546
1742,14,22,1,22,8,15.885,5.8,20.7180709911552
1743,15,19,27,22,8,4.415,3.8,23.5657565858968
1744,15,19,27,22,8,4.415,5.8,23.592516818411
1745,15,19,27,22,8,7.185,3.8,23.6716460162165
1746,15,19,27,22,8,7.185,5.8,23.6896793001326
1747,15,19,27,22,8,10.185,3.8,23.7674525533553
1748,15,19,27,22,8,13.175,5.8,23.6734365125222
1749,15,19,27,22,8,15.885,3.8,23.5555449352167
1750,15,19,27,22,8,15.885,5.8,23.5452608491062
1751,16,13,15,28,8,4.415,3.8,27.8943780675664
1752,16,13,15,28,8,4.415,5.8,27.9452602289434
1753,16,13,15,28,8,7.185,3.8,27.9895075614967
1754,16,13,15,28,8,7.185,5.8,27.941881526033
1755,16,13,15,28,8,10.185,3.8,28.131375858763
1756,16,13,15,28,8,13.175,5.8,28.1323233889093
1757,16,13,15,28,8,15.885,3.8,27.9760528048184
1758,16,13,15,28,8,15.885,5.8,27.9067885952383
1759,17,13,15,27,8,4.415,3.8,26.9468100375244
1760,17,13,15,27,8,4.415,5.8,27.0476725666363
1761,17,13,15,27,8,7.185,3.8,26.8947012911294
1762,17,13,15,27,8,7.185,5.8,27.0304288365583
1763,17,13,15,27,8,10.185,3.8,27.0273950680319
1764,17,13,15,27,8,13.175,5.8,27.1673125347489
1765,17,13,15,27,8,15.885,3.8,26.9078341898499
1766,17,13,15,27,8,15.885,5.8,26.9850793631402
1767,18,25,8,28,8,4.415,3.8,25.8651642858834
1768,18,25,8,28,8,4.415,5.8,26.4789756144351
1769,18,25,8,28,8,7.185,3.8,25.9291965059339
1770,18,25,8,28,8,7.185,5.8,26.1036760382466
1771,18,25,8,28,8,10.185,3.8,26.4240665902245
1772,18,25,8,28,8,13.175,5.8,26.5564485014839
1773,18,25,8,28,8,15.885,3.8,26.3748654498098
1774,18,25,8,28,8,15.885,5.8,26.2190686240468
1775,19,17,26,21,8,4.415,3.8,22.5897540161866
1776,19,17,26,21,8,4.415,5.8,22.6076720838367
1777,19,17,26,21,8,7.185,3.8,22.6932735645656
1778,19,17,26,21,8,7.185,5.8,22.7091123512284
1779,19,17,26,21,8,10.185,3.8,22.7873694002784
1780,19,17,26,21,8,13.175,5.8,22.6990512487831
1781,19,17,26,21,8,15.885,3.8,22.5622219450424
1782,19,17,26,21,8,15.885,5.8,22.5539967073756
1783,20,17,22,24,8,4.415,3.8,24.8339548108378
1784,20,17,22,24,8,4.415,5.8,24.9155291900719
1785,20,17,22,24,8,7.185,3.8,25.1015309982612
1786,20,17,22,24,8,7.185,5.8,25.186150612552
1787,20,17,22,24,8,10.185,3.8,25.1950856988685
1788,20,17,22,24,8,13.175,5.8,25.1169507832657
1789,20,17,22,24,8,15.885,3.8,24.8487860421176
1790,20,17,22,24,8,15.885,5.8,24.8778278562051
1791,21,16,6,27,8,4.415,3.8,25.9386031469794
1792,21,16,6,27,8,4.415,5.8,26.3370919971081
1793,21,16,6,27,8,7.185,3.8,25.8186320088651
1794,21,16,6,27,8,7.185,5.8,25.8570211467021
1795,21,16,6,27,8,10.185,3.8,26.1329118698804
1796,21,16,6,27,8,13.175,5.8,25.8737965666988
1797,21,16,6,27,8,15.885,3.8,26.0903389368376
1798,21,16,6,27,8,15.885,5.8,25.4249005994935
1799,22,24,2,25,8,4.415,3.8,22.7640053653902
1800,22,24,2,25,8,4.415,5.8,23.5574523533328
1801,22,24,2,25,8,7.185,3.8,22.8008399434559
1802,22,24,2,25,8,7.185,5.8,23.1858268091814
1803,22,24,2,25,8,10.185,3.8,23.6443821520363
1804,22,24,2,25,8,13.175,5.8,23.3019678726723
1805,22,24,2,25,8,15.885,3.8,23.3209123905291
1806,22,24,2,25,8,15.885,5.8,22.9943195830306
1807,23,11,7,27,8,4.415,3.8,26.661139808919
1808,23,11,7,27,8,4.415,5.8,26.7321738218321
1809,23,11,7,27,8,7.185,3.8,26.4693921252933
1810,23,11,7,27,8,7.185,5.8,26.6543390917508
1811,23,11,7,27,8,10.185,3.8,26.6231451040691
1812,23,11,7,27,8,13.175,5.8,26.7503915744621
1813,23,11,7,27,8,15.885,3.8,26.6753126654154
1814,23,11,7,27,8,15.885,5.8,26.6247772009482
1815,24,20,15,28,8,4.415,3.8,27.2022136166958
1816,24,20,15,28,8,4.415,5.8,27.5734346745089
1817,24,20,15,28,8,7.185,3.8,27.2204238002212
1818,24,20,15,28,8,7.185,5.8,27.455361630326
1819,24,20,15,28,8,10.185,3.8,27.6152606171142
1820,24,20,15,28,8,13.175,5.8,27.6674095477436
1821,24,20,15,28,8,15.885,3.8,27.3636865553711
1822,24,20,15,28,8,15.885,5.8,27.3932960798795
1823,25,20,13,20,8,4.415,3.8,20.5851706138193
1824,25,20,13,20,8,4.415,5.8,20.596282860775
1825,25,20,13,20,8,7.185,3.8,20.7077356391048
1826,25,20,13,20,8,7.185,5.8,20.7972446270595
1827,25,20,13,20,8,10.185,3.8,20.8795326545374
1828,25,20,13,20,8,13.175,5.8,20.7738729204366
1829,25,20,13,20,8,15.885,3.8,20.5287200315049
1830,25,20,13,20,8,15.885,5.8,20.55336855566
1831,26,14,18,27,8,4.415,3.8,27.2852842062597
1832,26,14,18,27,8,4.415,5.8,27.3064911146589
1833,26,14,18,27,8,7.185,3.8,27.3916524831053
1834,26,14,18,27,8,7.185,5.8,27.4046770349823
1835,26,14,18,27,8,10.185,3.8,27.5144673267227
1836,26,14,18,27,8,13.175,5.8,27.470702179008
1837,26,14,18,27,8,15.885,3.8,27.2114172581224
1838,26,14,18,27,8,15.885,5.8,27.2575783944785
1839,27,20,2,22,8,4.415,3.8,20.6855535849186
1840,27,20,2,22,8,4.415,5.8,21.1413348111036
1841,27,20,2,22,8,7.185,3.8,20.3909039545196
1842,27,20,2,22,8,7.185,5.8,20.898846035685
1843,27,20,2,22,8,10.185,3.8,21.1022564903438
1844,27,20,2,22,8,13.175,5.8,21.1909535246782
1845,27,20,2,22,8,15.885,3.8,21.1255917662823
1846,27,20,2,22,8,15.885,5.8,20.9078481529464
1847,28,17,5,24,8,4.415,3.8,22.9997507407168
1848,28,17,5,24,8,4.415,5.8,23.3347711011331
1849,28,17,5,24,8,7.185,3.8,22.8199464222352
1850,28,17,5,24,8,7.185,5.8,23.2050090796198
1851,28,17,5,24,8,10.185,3.8,23.4257390885662
1852,28,17,5,24,8,13.175,5.8,23.4349802310653
1853,28,17,5,24,8,15.885,3.8,23.3746252794784
1854,28,17,5,24,8,15.885,5.8,23.2417874695649
1855,29,14,21,28,8,4.415,3.8,28.3934421917446
1856,29,14,21,28,8,4.415,5.8,28.3811654004854
1857,29,14,21,28,8,7.185,3.8,28.5818915438479
1858,29,14,21,28,8,7.185,5.8,28.591889614346
1859,29,14,21,28,8,10.185,3.8,28.6099159822883
1860,29,14,21,28,8,13.175,5.8,28.578670856078
1861,29,14,21,28,8,15.885,3.8,28.3125678124719
1862,29,14,21,28,8,15.885,5.8,28.364987948707
1863,30,20,9,20,8,4.415,3.8,20.1345642427584
1864,30,20,9,20,8,4.415,5.8,20.0824423601172
1865,30,20,9,20,8,7.185,3.8,20.1708307312668
1866,30,20,9,20,8,7.185,5.8,20.0568977347867
1867,30,20,9,20,8,10.185,3.8,20.142260395347
1868,30,20,9,20,8,13.175,5.8,20.2253649099927
1869,30,20,9,20,8,15.885,3.8,19.9632965253596
1870,30,20,9,20,8,15.885,5.8,19.9713873603477
1871,31,15,21,20,8,4.415,3.8,21.2897027872273
1872,31,15,21,20,8,4.415,5.8,21.3329936925623
1873,31,15,21,20,8,7.185,3.8,21.492528258532
1874,31,15,21,20,8,7.185,5.8,21.5484244731303
1875,31,15,21,20,8,10.185,3.8,21.5594473374469
1876,31,15,21,20,8,13.175,5.8,21.510886488079
1877,31,15,21,20,8,15.885,3.8,21.2988409118328
1878,31,15,21,20,8,15.885,5.8,21.3185689893679
1879,32,17,3,21,8,4.415,3.8,20.3743684529126
1880,32,17,3,21,8,4.415,5.8,20.593264403551
1881,32,17,3,21,8,7.185,3.8,20.3811669771998
1882,32,17,3,21,8,7.185,5.8,20.4953174449954
1883,32,17,3,21,8,10.185,3.8,20.5364026112694
1884,32,17,3,21,8,13.175,5.8,20.71259880481
1885,32,17,3,21,8,15.885,3.8,20.5811555190656
1886,32,17,3,21,8,15.885,5.8,20.4947339761844
1887,33,11,10,21,8,4.415,3.8,21.4973008372125
1888,33,11,10,21,8,4.415,5.8,21.4912608981268
1889,33,11,10,21,8,7.185,3.8,21.6288316024663
1890,33,11,10,21,8,7.185,5.8,21.5365446689813
1891,33,11,10,21,8,10.185,3.8,21.7075677127394
1892,33,11,10,21,8,13.175,5.8,21.757181843729
1893,33,11,10,21,8,15.885,3.8,21.4533779681988
1894,33,11,10,21,8,15.885,5.8,21.5262724811096
1895,34,22,8,24,8,4.415,3.8,22.966422890045
1896,34,22,8,24,8,4.415,5.8,23.1732063601893
1897,34,22,8,24,8,7.185,3.8,22.7813138138881
1898,34,22,8,24,8,7.185,5.8,23.0372532432822
1899,34,22,8,24,8,10.185,3.8,23.2156744630254
1900,34,22,8,24,8,13.175,5.8,23.4063021899955
1901,34,22,8,24,8,15.885,3.8,23.235518991335
1902,34,22,8,24,8,15.885,5.8,23.0337118013254
1903,35,13,16,22,8,4.415,3.8,22.7562670541542
1904,35,13,16,22,8,4.415,5.8,22.7686345860067
1905,35,13,16,22,8,7.185,3.8,22.8697516133502
1906,35,13,16,22,8,7.185,5.8,23.0596339643991
1907,35,13,16,22,8,10.185,3.8,23.0364368344783
1908,35,13,16,22,8,13.175,5.8,22.9952941901336
1909,35,13,16,22,8,15.885,3.8,22.7084224344767
1910,35,13,16,22,8,15.885,5.8,22.7440808991676
1911,36,24,1,25,8,4.415,3.8,22.6841661148134
1912,36,24,1,25,8,4.415,5.8,23.2136704084725
1913,36,24,1,25,8,7.185,3.8,22.562818587661
1914,36,24,1,25,8,7.185,5.8,22.6798310085848
1915,36,24,1,25,8,10.185,3.8,22.7776663844924
1916,36,24,1,25,8,13.175,5.8,22.2646729998032
1917,36,24,1,25,8,15.885,3.8,22.7588487969584
1918,36,24,1,25,8,15.885,5.8,22.3935375681481
1919,37,19,31,21,8,4.415,3.8,23.0052545622377
1920,37,19,31,21,8,4.415,5.8,22.9858552891858
1921,37,19,31,21,8,7.185,3.8,23.0732092261615
1922,37,19,31,21,8,7.185,5.8,22.9956487450207
1923,37,19,31,21,8,10.185,3.8,23.1526185910424
1924,37,19,31,21,8,13.175,5.8,23.0829860097004
1925,37,19,31,21,8,15.885,3.8,22.9984643297674
1926,37,19,31,21,8,15.885,5.8,22.9338677074671
1927,38,22,27,27,8,4.415,3.8,27.8459942788259
1928,38,22,27,27,8,4.415,5.8,27.9331222197173
1929,38,22,27,27,8,7.185,3.8,28.0504209788917
1930,38,22,27,27,8,7.185,5.8,28.1074604613183
1931,38,22,27,27,8,10.185,3.8,28.1739484394108
1932,38,22,27,27,8,13.175,5.8,28.1178810393505
1933,38,22,27,27,8,15.885,3.8,27.898985419392
1934,38,22,27,27,8,15.885,5.8,27.9044245190656
1935,39,17,13,25,8,4.415,3.8,24.7318310104861
1936,39,17,13,25,8,4.415,5.8,24.9050394411452
1937,39,17,13,25,8,7.185,3.8,24.7584087700151
1938,39,17,13,25,8,7.185,5.8,24.8669353195426
1939,39,17,13,25,8,10.185,3.8,25.0163388272103
1940,39,17,13,25,8,13.175,5.8,25.0218090451812
1941,39,17,13,25,8,15.885,3.8,24.8142877973112
1942,39,17,13,25,8,15.885,5.8,24.841451887048
1943,40,13,20,28,8,4.415,3.8,28.2950609842185
1944,40,13,20,28,8,4.415,5.8,28.3608605542033
1945,40,13,20,28,8,7.185,3.8,28.3187534825682
1946,40,13,20,28,8,7.185,5.8,28.4303452686081
1947,40,13,20,28,8,10.185,3.8,28.4829311575906
1948,40,13,20,28,8,13.175,5.8,28.4663921094376
1949,40,13,20,28,8,15.885,3.8,28.2094549724701
1950,40,13,20,28,8,15.885,5.8,28.2946385744681
1951,41,25,8,20,8,4.415,3.8,19.4595361563278
1952,41,25,8,20,8,4.415,5.8,19.9063145263063
1953,41,25,8,20,8,7.185,3.8,19.4998418886007
1954,41,25,8,20,8,7.185,5.8,19.6922763532589
1955,41,25,8,20,8,10.185,3.8,20.019878807796
1956,41,25,8,20,8,13.175,5.8,19.9353987212398
1957,41,25,8,20,8,15.885,3.8,19.516183156524
1958,41,25,8,20,8,15.885,5.8,19.5624465626937
1959,42,16,4,24,8,4.415,3.8,23.1849861201071
1960,42,16,4,24,8,4.415,5.8,23.5083708185235
1961,42,16,4,24,8,7.185,3.8,23.1770088649944
